"","sentences","name","country","page","languages"
"1031","2 a person who is detained or held in custody is entitled to petition for an order of habeas corpus. ","../data/raw/kenya/results/Constitution/35.txt","12","35","en"
"1440","3 parliament shall enact legislation that a provides for the humane treatment of persons detained, held in custody or imprisoned; andtakes into account the relevant international human rights instruments. ","../data/raw/kenya/results/Constitution/35.txt","12","35","en"
"1733","5 2. 1 this part elaborates certain rights to ensure greater certainty as to the application of those rights and fundamental freedoms to certain groups of persons. ","../data/raw/kenya/results/Constitution/35.txt","12","35","en"
"6341","d to be protected from abuse, neglect, harmful cultural practices, all forms of violence, inhuman treatment and punishment, and hazardous or exploitative labour;to parental care and protection, which includes equal responsibility of the mother and father to provide for the child, whether they are married to each other or not; andnot to be detained, except as a measure of last resort, and when detained, to be heldfor the shortest appropriate period of time; and ii separate from adults and in conditions that take account of the child sex and age. ","../data/raw/kenya/results/Constitution/36.txt","12","36","en"
"7461","2 a child best interests are of paramount importance in every matter concerning the child. ","../data/raw/kenya/results/Constitution/36.txt","12","36","en"
"1531","e to access materials and devices to overcome constraints arising from the persons disability. ","../data/raw/kenya/results/Constitution/36.txt","12","36","en"
"1634","2 the state shall ensure the progressive implementation of the principle that at least five percent of the members of the public in elective and appointive bodies are persons with disabilities. ","../data/raw/kenya/results/Constitution/36.txt","12","36","en"
"4341","b have opportunities to associate, be represented and participate in political, social, economic and other spheres of life;access employment; andare protected from harmful cultural practices and exploitation. ","../data/raw/kenya/results/Constitution/37.txt","12","37","en"
"1235","e have reasonable access to water, health services and infrastructure. ","../data/raw/kenya/results/Constitution/37.txt","12","37","en"
"1835","d to receive reasonable care and assistance from their family and the state. ","../data/raw/kenya/results/Constitution/37.txt","12","37","en"
"2221","b the declaration is necessary to meet the circumstances for which the emergency is declared. ","../data/raw/kenya/results/Constitution/37.txt","12","37","en"
"4351","2 a declaration of a state of emergency, and any legislation enacted or other action taken in consequence of the declaration, shall be effective onlyfor not longer than fourteen days from the date of the declaration, unless the national assembly resolves to extend the declaration. ","../data/raw/kenya/results/Constitution/38.txt","12","38","en"
"1032","4 the first extension of the declaration of a state of emergency requires a supporting vote of at least two-thirds of all the members of the national assembly, and any subsequent extension requires a supporting vote of at least three-quarters of all the members of the national assembly. ","../data/raw/kenya/results/Constitution/38.txt","12","38","en"
"1532","c any legislation enacted, or other action taken, in consequence of a declaration of a state of emergency. ","../data/raw/kenya/results/Constitution/38.txt","12","38","en"
"2712","or other action taken in consequence of any declaration, may not permit or authorise the indemnification of the state, or of any person, in respect of any unlawful act or omission. ","../data/raw/kenya/results/Constitution/39.txt","12","39","en"
"5461","6 9obligations in respect of the environment. 7 0enforcement of environmental rights. 7 1agreements relating to natural resources. 7 2legislation relating to the environment. ","../data/raw/kenya/results/Constitution/4.txt","12","4","en"
"7471","7 3responsibilities of leadership. 7 4oath of office of state officers. 7 5conduct of state officers. 7 6financial probity of state officers. 7 7restriction on activities of state officers. 7 8citizenship and leadership. 7 9legislation to establish the ethics and anti-corruption commission. 8 0legislation on leadership. ","../data/raw/kenya/results/Constitution/4.txt","12","4","en"
"1033","8 1general principles for the electoral system. 8 2legislation on elections. 8 3registration as a voter. 8 4candidates for election and political parties to comply with code of conduct. 8 5eligibility to stand as an independent candidate. 8 6voting. 8 7electoral disputes. ","../data/raw/kenya/results/Constitution/4.txt","12","4","en"
"1329","8 8independent electoral and boundaries commission. 8 9delimitation of electoral units. 9 0allocation of party list seats. ","../data/raw/kenya/results/Constitution/4.txt","12","4","en"
"3401","j to report on complaints investigated under paragraphsandand take remedial action; andto perform any other functions prescribed by legislation. ","../data/raw/kenya/results/Constitution/40.txt","12","40","en"
"4361","3 every person has the right to complain to the commission, alleging that a right or fundamental freedom in the bill of rights has been denied, violated or infringed, or is threatened. ","../data/raw/kenya/results/Constitution/40.txt","12","40","en"
"6351","4 parliament shall enact legislation to give full effect to this part, and any such legislation may restructure the commission into two or more separate commissions. ","../data/raw/kenya/results/Constitution/40.txt","12","40","en"
"1128","c each successor commission shall be a commission within the meaning of chapter fifteen, and shall have the status and powers of a commission under that chapter. ","../data/raw/kenya/results/Constitution/40.txt","12","40","en"
"3413","f elimination of gender discrimination in law, customs and practices related to land and property in land; andencouragement of communities to settle land disputes through recognised local community initiatives consistent with this constitution. ","../data/raw/kenya/results/Constitution/41.txt","12","41","en"
"4371","2 these principles shall be implemented through a national land policy developed and reviewed regularly by the national government and through legislation. ","../data/raw/kenya/results/Constitution/41.txt","12","41","en"
"7481","6 1. 1 all land in kenya belongs to the people of kenya collectively as a nation, as communities and as individuals. ","../data/raw/kenya/results/Constitution/41.txt","12","41","en"
"8301","j the territorial sea, the exclusive economic zone and the sea bed;the continental shelf;all land between the high and low water marks;any land not classified as private or community land under this constitution; andany other land declared to be public land by an act of parliamentin force at the effective date; or ii enacted after the effective date. ","../data/raw/kenya/results/Constitution/42.txt","12","42","en"
"1236","b clause 1 b, other than land held, used or occupied by a national state organ. ","../data/raw/kenya/results/Constitution/42.txt","12","42","en"
"1330","3 public land classified under clause 1toshall vest in and be held by the national government in trust for the people of kenya and shall be administered on their behalf by the national land commission. ","../data/raw/kenya/results/Constitution/42.txt","12","42","en"
"1533","4 public land shall not be disposed of or otherwise used except in terms of an act of parliament specifying the nature and terms of that disposal or use. ","../data/raw/kenya/results/Constitution/42.txt","12","42","en"
"1734","6 3. 1 community land shall vest in and be held by communities identified on the basis of ethnicity, culture or similar community of interest. ","../data/raw/kenya/results/Constitution/42.txt","12","42","en"
"4381","lawfully held, managed or used by specific communities as community forests, grazing areas or shrines; ii ancestral lands and lands traditionally occupied by hunter-gatherer communities; or iii lawfully held as trust land by the county governments, but not including any public land held in trust by the county government under article 6 2 2. ","../data/raw/kenya/results/Constitution/43.txt","12","43","en"
"6361","3 any unregistered community land shall be held in trust by county governments on behalf of the communities for which it is held. ","../data/raw/kenya/results/Constitution/43.txt","12","43","en"
"7491","4 community land shall not be disposed of or otherwise used except in terms of legislation specifying the nature and extent of the rights of members of each community individually and collectively. ","../data/raw/kenya/results/Constitution/43.txt","12","43","en"
"941","5 parliament shall enact legislation to give effect to this article. ","../data/raw/kenya/results/Constitution/43.txt","12","43","en"
"1534","6 5. 1 a person who is not a citizen may hold land on the basis of leasehold tenure only, and any such lease, however granted, shall not exceed ninety-nine years. ","../data/raw/kenya/results/Constitution/43.txt","12","43","en"
"1735","2 if a provision of any agreement, deed, conveyance or document of whatever nature purports to confer on a person who is not a citizen an interest in land greater than a ninety-nine year lease, the provision shall be regarded as conferring on the person a ninety nine year leasehold interest, and no more. ","../data/raw/kenya/results/Constitution/43.txt","12","43","en"
"2721","b property held in trust shall be regarded as being held by a citizen only if all of the beneficial interest of the trust is held by persons who are citizens. ","../data/raw/kenya/results/Constitution/44.txt","12","44","en"
"3421","4 parliament may enact legislation to make further provision for the operation of this article. ","../data/raw/kenya/results/Constitution/44.txt","12","44","en"
"6371","6 6. 1 the state may regulate the use of any land, or any interest in or right over any land, in the interest of defence, public safety, public order, public morality, public health, or land use planning. ","../data/raw/kenya/results/Constitution/44.txt","12","44","en"
"8313","2 parliament shall enact legislation ensuring that investments in property benefit local communities and their economies. ","../data/raw/kenya/results/Constitution/44.txt","12","44","en"
"2019","2 the functions of the national land commission are a to manage public land on behalf of the national and county governments;to recommend a national land policy to the national government;to advise the national government on a comprehensive programme for the registration of title in land throughout kenya;to conduct research related to land and the use of natural resources, and make recommendations to appropriate authorities;to initiate investigations, on its own initiative or on a complaint, into present or historical land injustices, and recommend appropriate redress;to encourage the application of traditional dispute resolution mechanisms in land conflicts;to assess tax on land and premiums on immovable property in any area designated by law; andto monitor and have oversight responsibilities over land use planning throughout the country. ","../data/raw/kenya/results/Constitution/44.txt","12","44","en"
"2731","3 the national land commission may perform any other functions prescribed by national legislation. ","../data/raw/kenya/results/Constitution/45.txt","12","45","en"
"1441","a revise, consolidate and rationalise existing land laws;revise sectoral land use laws in accordance with the principles set out in article 6 0 1; andenact legislationto prescribe minimum and maximum land holding acreages in respect of private land; ii to regulate the manner in which any land may be converted from one category to another; iii to regulate the recognition and protection of matrimonial property and in particular the matrimonial home during and on the termination of marriage; iv to protect, conserve and provide access to all public land;to enable the review of all grants or dispositions of public land to establish their propriety or legality; vi to protect the dependants of deceased persons holding interests in any land, including the interests of spouses in actual occupation of land; and vii to provide for any other matter necessary to give effect to the provisions of this chapter. ","../data/raw/kenya/results/Constitution/45.txt","12","45","en"
"6381","d encourage public participation in the management, protection and conservation of the environment;protect genetic resources and biological diversity;establish systems of environmental impact assessment, environmental audit and monitoring of the environment;eliminate processes and activities that are likely to endanger the environment; andutilise the environment and natural resources for the benefit of the people of kenya. ","../data/raw/kenya/results/Constitution/46.txt","12","46","en"
"7501","2 every person has a duty to cooperate with state organs and other persons to protect and conserve the environment and ensure ecologically sustainable development and use of natural resources. ","../data/raw/kenya/results/Constitution/46.txt","12","46","en"
"1034","7 0. 1 if a person alleges that a right to a clean and healthy environment recognised and protected under article 4 2 has been, is being or is likely to be, denied, violated, infringed or threatened, the person may apply to a court for redress in addition to any other legal remedies that are available in respect to the same matter. ","../data/raw/kenya/results/Constitution/46.txt","12","46","en"
"1636","c to provide compensation for any victim of a violation of the right to a clean and healthy environment. ","../data/raw/kenya/results/Constitution/46.txt","12","46","en"
"1736","3 for the purposes of this article, an applicant does not have to demonstrate that any person has incurred loss or suffered injury. ","../data/raw/kenya/results/Constitution/46.txt","12","46","en"
"3431","2 parliament shall enact legislation providing for the classes of transactions subject to ratification under clause 1. ","../data/raw/kenya/results/Constitution/47.txt","12","47","en"
"1637","7 2. parliament shall enact legislation to give full effect to the 7 3. 1 authority assigned to a state officer a is a public trust to be exercised in a manner thatis consistent with the purposes and objects of this constitution; ii demonstrates respect for the people; iii brings honour to the nation and dignity to the office; and iv promotes public confidence in the integrity of the office; andvests in the state officer the responsibility to serve the people, rather than the power to rule them. ","../data/raw/kenya/results/Constitution/47.txt","12","47","en"
"3441","7 4. before assuming a state office, acting in a state office, or performing any functions of a state office, a person shall take and subscribe the oath or affirmation of office, in the manner and form prescribed by the third schedule or under an act of parliament. ","../data/raw/kenya/results/Constitution/48.txt","12","48","en"
"943","7 5. 1 a state officer shall behave, whether in public and official life, in private life, or in association with other persons, in a manner that avoids a any conflict between personal interests and public or official duties;compromising any public or official interest in favour of a personal interest; ordemeaning the office the officer holds. ","../data/raw/kenya/results/Constitution/48.txt","12","48","en"
"1237","b may, in accordance with the disciplinary procedure referred to in paragraph a, be dismissed or otherwise removed from office. ","../data/raw/kenya/results/Constitution/48.txt","12","48","en"
"1332","3 a person who has been dismissed or otherwise removed from office for a contravention of the provisions specified in clause 2 is disqualified from holding any other state office. ","../data/raw/kenya/results/Constitution/48.txt","12","48","en"
"1638","7 6. 1 a gift or donation to a state officer on a public or official occasion is a gift or donation to the republic and shall be delivered to the state unless exempted under an act of parliament. ","../data/raw/kenya/results/Constitution/48.txt","12","48","en"
"1924","b seek or accept a personal loan or benefit in circumstances that compromise the integrity of the state officer. ","../data/raw/kenya/results/Constitution/48.txt","12","48","en"
"6391","2 any appointed state officer shall not hold office in a political 3 a retired state officer who is receiving a pension from public funds shall not hold more than two concurrent remunerative positions as chairperson, director or employee of a a company owned or controlled by the state; or 4 a retired state officer shall not receive remuneration from public funds other than as contemplated in clause 3. ","../data/raw/kenya/results/Constitution/49.txt","12","49","en"
"1536","b any person who has been made a citizen of another country by operation of that countrys law, without ability to opt out. ","../data/raw/kenya/results/Constitution/49.txt","12","49","en"
"1737","7 9. parliament shall enact legislation to establish an independent ethics and anti-corruption commission, which shall be and have the status and powers of a commission under chapter fifteen, for purposes of ensuring compliance with, and enforcement of, the provisions of this chapter. ","../data/raw/kenya/results/Constitution/49.txt","12","49","en"
"2761","9 1basic requirements for political parties. 9 2legislation on political parties. ","../data/raw/kenya/results/Constitution/5.txt","12","5","en"
"8321","9 7membership of the national assembly. 9 8membership of the senate. 9 9qualifications and disqualifications for election as member of parliament. 10 0promotion of representation of marginalised groups. 10 1election of members of parliament. 10 2term of parliament. 10 3vacation of office of member of parliament. 10 4right of recall. 10 5determination of questions of membership. ","../data/raw/kenya/results/Constitution/5.txt","12","5","en"
"1238","10 9exercise of legislative powers. 11 0bills concerning county government. 11 1special bills concerning county governments. 11 2ordinary bills concerning county governments. 11 3mediation committees. 11 4money bills. 11 5presidential assent and referral 11 6coming into force of laws. ","../data/raw/kenya/results/Constitution/5.txt","12","5","en"
"1442","11 7powers, privileges and immunities. 11 8public access and participation. 11 9right to petition parliament. 12 0official languages of parliament. 12 1quorum. 12 2voting in parliament. 12 3decisions of senate. 12 4committees and standing orders. 12 5power to call for evidence. ","../data/raw/kenya/results/Constitution/5.txt","12","5","en"
"3451","c providing for the application of this chapter, with the necessary modifications, to public officers; andmaking any other provision necessary for ensuring the promotion of the principles of leadership and integrity referred to in this chapter, and the enforcement of this chapter. ","../data/raw/kenya/results/Constitution/50.txt","12","50","en"
"1738","v administered in an impartial, neutral, efficient, accurate and accountable manner. ","../data/raw/kenya/results/Constitution/50.txt","12","50","en"
"3461","d the conduct of elections and referenda and the regulation and efficient supervision of elections and referenda, including the nomination of candidates for elections; andthe progressive registration of citizens residing outside kenya, and the progressive realisation of their right to vote. ","../data/raw/kenya/results/Constitution/51.txt","12","51","en"
"1443","c has not been convicted of an election offence during the preceding five years. ","../data/raw/kenya/results/Constitution/51.txt","12","51","en"
"1537","2 a citizen who qualifies for registration as a voter shall be registered at only one registration centre. ","../data/raw/kenya/results/Constitution/51.txt","12","51","en"
"1739","3 administrative arrangements for the registration of voters and the conduct of elections shall be designed to facilitate, and shall not deny, an eligible citizen the right to vote or stand for election. ","../data/raw/kenya/results/Constitution/51.txt","12","51","en"
"1925","candidates for election and political parties to comply with code of conduct. ","../data/raw/kenya/results/Constitution/51.txt","12","51","en"
"2021","8 4. in every election, all candidates and all political parties shall comply with the code of conduct prescribed by the independent electoral and boundaries commission. ","../data/raw/kenya/results/Constitution/51.txt","12","51","en"
"5481","been a member for at least three months immediately before the date of the election; andsatisfies the requirements ofarticle 9 9 1i or ii, in the case of a candidate for election to the national assembly or the senate, respectively; or ii article 19 3 1ii, in the case of a candidate for election to a county assembly. ","../data/raw/kenya/results/Constitution/52.txt","12","52","en"
"1130","d appropriate structures and mechanisms to eliminate electoral malpractice are put in place, including the safekeeping of election materials. ","../data/raw/kenya/results/Constitution/52.txt","12","52","en"
"1239","8 7. 1 parliament shall enact legislation to establish mechanisms for timely settling of electoral disputes. ","../data/raw/kenya/results/Constitution/52.txt","12","52","en"
"1444","2 petitions concerning an election, other than a presidential election, shall be filed within twenty-eight days after the declaration of the election results by the independent electoral and boundaries commission. ","../data/raw/kenya/results/Constitution/52.txt","12","52","en"
"1640","3 service of a petition may be direct or by advertisement in a newspaper with national circulation. ","../data/raw/kenya/results/Constitution/52.txt","12","52","en"
"7512","2 a person is not eligible for appointment as a member of the a has, at any time within the preceding five years, held office, or stood for election asa member of parliament or of a county assembly; or ii a member of the governing body of a political party; orholds any state office. ","../data/raw/kenya/results/Constitution/53.txt","12","53","en"
"2771","5 the commission shall exercise its powers and perform its functions in accordance with this constitution and national legislation. ","../data/raw/kenya/results/Constitution/54.txt","12","54","en"
"5491","8 9. 1 there shall be two hundred and ninety constituencies for the purposes of the election of the members of the national assembly provided for in article 9 7 1 a. ","../data/raw/kenya/results/Constitution/54.txt","12","54","en"
"7521","2 the independent electoral and boundaries commission shall review the names and boundaries of constituencies at intervals of not less than eight years, and not more than twelve years, but any review shall be completed at least twelve months before a general election of members of parliament. ","../data/raw/kenya/results/Constitution/54.txt","12","54","en"
"945","3 the commission shall review the number, names and boundaries of wards periodically. ","../data/raw/kenya/results/Constitution/54.txt","12","54","en"
"1131","4 if a general election is to be held within twelve months after the completion of a review by the commission, the new boundaries shall not take effect for purposes of that election. ","../data/raw/kenya/results/Constitution/54.txt","12","54","en"
"1740","5 the boundaries of each constituency shall be such that the number of inhabitants in the constituency is, as nearly as possible, equal to the population quota, but the number of inhabitants of a constituency may be greater or lesser than the population quota in the manner specified in clause 6 to take account of a geographical features and urban centres;community of interest, historical, economic and cultural ties; andmeans of communication. ","../data/raw/kenya/results/Constitution/54.txt","12","54","en"
"278","b progressively work towards ensuring that the number of inhabitants in each constituency and ward is, as nearly as possible, equal to the population quota. ","../data/raw/kenya/results/Constitution/55.txt","12","55","en"
"3471","8 if necessary, the commission shall alter the names and boundaries of constituencies, and the number, names and boundaries of wards. ","../data/raw/kenya/results/Constitution/55.txt","12","55","en"
"5501","9 subject to clauses 1, 2, 3 and 4, the names and details of the boundaries of constituencies and wards determined by the commission shall be published in the gazette, and shall come into effect on the dissolution of parliament first following their publication. ","../data/raw/kenya/results/Constitution/55.txt","12","55","en"
"7531","1 0 a person may apply to the high court for review of a decision of the commission made under this article. ","../data/raw/kenya/results/Constitution/55.txt","12","55","en"
"1037","1 1 an application for the review of a decision made under this article shall be filed within thirty days of the publication of the decision in the gazette and shall be heard and determined within three months of the date on which it is filed. ","../data/raw/kenya/results/Constitution/55.txt","12","55","en"
"1132","1 2 for the purposes of this article, population quota means the number obtained by dividing the number of inhabitants of kenya by the number of constituencies or wards, as applicable, into which kenya is divided under this article. ","../data/raw/kenya/results/Constitution/55.txt","12","55","en"
"1333","9 0. 1 elections for the seats in parliament provided for under articles 9 71and 9 8 1 b,and d, and for the members of county assemblies under 17 7 1and c, shall be on the basis of proportional representation by use of party lists. ","../data/raw/kenya/results/Constitution/55.txt","12","55","en"
"279","c except in the case of county assembly seats, each party list reflects the regional and ethnic diversity of the people of kenya. ","../data/raw/kenya/results/Constitution/56.txt","12","56","en"
"3481","3 the seats referred to in clause 1 shall be allocated to political parties in proportion to the total number of seats won by candidates of the political party at the general election. ","../data/raw/kenya/results/Constitution/56.txt","12","56","en"
"1538","9 1. 1 every political party shall a have a national character as prescribed by an act of parliament;have a democratically elected governing body;promote and uphold national unity;abide by the democratic principles of good governance, promote and practise democracy through regular, fair and free elections within the party;respect the right of all persons to participate in the political process, including minorities and marginalised groups;respect and promote human rights and fundamental freedoms, and gender equality and equity;promote the objects and principles of this constitution and the rule of law; andsubscribe to and observe the code of conduct for political parties. ","../data/raw/kenya/results/Constitution/56.txt","12","56","en"
"280","e except as is provided under this chapter or by an act of parliament, accept or use public resources to promote its interests or its candidates in elections. ","../data/raw/kenya/results/Constitution/57.txt","12","57","en"
"1334","9 2. parliament shall enact legislation to provide for a the reasonable and equitable allocation of airtime, by state owned and other specified categories of broadcasting media, to political parties either generally or during election campaigns;the regulation of freedom to broadcast in order to ensure fair election campaigning;the regulation of political parties;the roles and functions of political parties;the registration and supervision of political parties;the establishment and management of a political parties fund;the accounts and audit of political parties;restrictions on the use of public resources to promote the interests of political parties; andany other matters necessary for the management of political parties. ","../data/raw/kenya/results/Constitution/57.txt","12","57","en"
"1926","2 the national assembly and the senate shall perform their respective functions in accordance with this constitution. ","../data/raw/kenya/results/Constitution/57.txt","12","57","en"
"2128","9 4. 1 the legislative authority of the republic is derived from the people and, at the national level, is vested in and exercised by parliament. ","../data/raw/kenya/results/Constitution/57.txt","12","57","en"
"281","2 parliament manifests the diversity of the nation, represents the will of the people, and exercises their sovereignty. ","../data/raw/kenya/results/Constitution/58.txt","12","58","en"
"4401","3 parliament may consider and pass amendments to this constitution, and alter county boundaries as provided for in this constitution. ","../data/raw/kenya/results/Constitution/58.txt","12","58","en"
"5512","4 parliament shall protect this constitution and promote the democratic governance of the republic. ","../data/raw/kenya/results/Constitution/58.txt","12","58","en"
"7541","5 no person or body, other than parliament, has the power to make provision having the force of law in kenya except under authority conferred by this constitution or by legislation. ","../data/raw/kenya/results/Constitution/58.txt","12","58","en"
"946","6 an act of parliament, or legislation of a county, that confers on any state organ, state officer or person the authority to make provision having the force of law in kenya, as contemplated in clause 5, shall expressly specify the purpose and objectives for which that authority is conferred, the limits of the authority, the nature and scope of the law that may be made, and the principles and standards applicable to the law made under the authority. ","../data/raw/kenya/results/Constitution/58.txt","12","58","en"
"1241","9 5. 1 the national assembly represents the people of the constituencies and special interests in the national assembly. ","../data/raw/kenya/results/Constitution/58.txt","12","58","en"
"3501","6 the national assembly approves declarations of war and extensions of states of emergency. ","../data/raw/kenya/results/Constitution/59.txt","12","59","en"
"5521","9 6. 1 the senate represents the counties, and serves to protect the interests of the counties and their governments. ","../data/raw/kenya/results/Constitution/59.txt","12","59","en"
"7551","2 the senate participates in the law-making function of parliament by considering, debating and approving bills concerning counties, as provided in articles 10 9 to 11 3. ","../data/raw/kenya/results/Constitution/59.txt","12","59","en"
"8331","3 the senate determines the allocation of national revenue among counties, as provided in article 21 7, and exercises oversight over national revenue allocated to the county governments. ","../data/raw/kenya/results/Constitution/59.txt","12","59","en"
"1038","4 the senate participates in the oversight of state officers by considering and determining any resolution to remove the president or deputy president from office in accordance with article 14 5. ","../data/raw/kenya/results/Constitution/59.txt","12","59","en"
"1836","9 7. 1 the national assembly consists of a two hundred and ninety members, each elected by the registered voters of single member constituencies;forty-seven women, each elected by the registered voters of the counties, each county constituting a single member constituency;twelve members nominated by parliamentary political parties according to their proportion of members of the national assembly in accordance with article 9 0, to represent special interests including the youth, persons with disabilities and workers; andthe speaker, who is an ex officio member. ","../data/raw/kenya/results/Constitution/59.txt","12","59","en"
"1927","2 nothing in this article shall be construed as excluding any person from contesting an election under clause 1 a. ","../data/raw/kenya/results/Constitution/59.txt","12","59","en"
"3513","12 6location of sittings of parliament. 12 7parliamentary service commission. 12 8clerks and staff of parliament. ","../data/raw/kenya/results/Constitution/6.txt","12","6","en"
"8341","13 1authority of the president. 13 2functions of the president. 13 3power of mercy. 13 4exercise of presidential powers during temporary incumbency. 13 5decisions of the president. 13 6election of the president. 13 7qualifications and disqualifications for election as president. 13 8procedure at presidential election. 13 9death before assuming office. 14 0questions as to validity of presidential election. 14 1assumption of office of president. 14 2term of office of president. 14 3protection from legal proceedings. 14 4removal of president on grounds of incapacity. 14 5removal of president by impeachment. 14 6vacancy in the office of president. 14 7functions of the deputy president. 14 8election and swearing-in of deputy president. 14 9vacancy in the office of deputy president. 15 0removal of deputy president. 15 1remuneration and benefits of president and deputy president. ","../data/raw/kenya/results/Constitution/6.txt","12","6","en"
"947","15 2cabinet. 15 3decisions, responsibility and accountability of the cabinet. 15 3secretary to the cabinet. 15 5principal secretaries. ","../data/raw/kenya/results/Constitution/6.txt","12","6","en"
"1133","15 6attorney-general. 15 7director of public prosecutions. 15 8removal and resignation of director of public prosecutions. ","../data/raw/kenya/results/Constitution/6.txt","12","6","en"
"6431","the counties, each county constituting a single member constituency;sixteen women members who shall be nominated by political parties according to their proportion of members of the senate elected under clause a in accordance with article 9 0;two members, being one man and one woman, representing the youth;two members, being one man and one woman, representing persons with disabilities; andthe speaker, who shall be an ex officio member. ","../data/raw/kenya/results/Constitution/60.txt","12","60","en"
"7561","2 the members referred to in clause 1andshall be elected in accordance with article 9 0. ","../data/raw/kenya/results/Constitution/60.txt","12","60","en"
"948","3 nothing in this article shall be construed as excluding any person from contesting an election under clause 1 a. ","../data/raw/kenya/results/Constitution/60.txt","12","60","en"
"1134","qualifications and disqualifications for election as member of parliament. ","../data/raw/kenya/results/Constitution/60.txt","12","60","en"
"1741","ii in the case of election to the senate, by at least two thousand registered voters in the county. ","../data/raw/kenya/results/Constitution/60.txt","12","60","en"
"8351","c has not been a citizen of kenya for at least the ten years immediately preceding the date of election;is a member of a county assembly;is of unsound mind;is an undischarged bankrupt;is subject to a sentence of imprisonment of at least six months, as at the date of registration as a candidate, or at the date of election; oris found, in accordance with any law, to have misused or abused a state office or public office or in any way to have contravened chapter six. ","../data/raw/kenya/results/Constitution/61.txt","12","61","en"
"1837","10 1. 1 a general election of members of parliament shall be held on the second tuesday in august in every fifth year. ","../data/raw/kenya/results/Constitution/61.txt","12","61","en"
"283","b the political party on whose party list the member was elected or nominated. ","../data/raw/kenya/results/Constitution/62.txt","12","62","en"
"3521","3 a vacancy referred to in clause 2 shall, subject to clause 5, be filled in the manner prescribed by an act of parliament within twenty-one days of the notification by the respective speaker. ","../data/raw/kenya/results/Constitution/62.txt","12","62","en"
"8361","4 whenever a vacancy occurs in the office of a member of the national assembly elected under article 9 7 1 a or b, or of the senate elected under article 9 8 1 a a the respective speaker shall, within twenty-one days after the occurrence of the vacancy, give notice in writing of the vacancy to the independent electoral and boundaries commission; anda by-election shall be held within ninety days of the occurrence of the vacancy, subject to clause 5. ","../data/raw/kenya/results/Constitution/62.txt","12","62","en"
"950","5 a vacancy referred to in clause 4 shall not be filled within the three months immediately before a general election. ","../data/raw/kenya/results/Constitution/62.txt","12","62","en"
"1136","10 2. 1 the term of each house of parliament expires on the date of the next general election. ","../data/raw/kenya/results/Constitution/62.txt","12","62","en"
"1242","2 when kenya is at war, parliament may, by resolution supported in each house by at least two-thirds of all the members of the house, from time to time extend the term of parliament by not more than six months at a time. ","../data/raw/kenya/results/Constitution/62.txt","12","62","en"
"1445","3 the term of parliament shall not be extended under clause 2 for a total of more than twelve months. ","../data/raw/kenya/results/Constitution/62.txt","12","62","en"
"757","d if the member resigns from parliament in writing to the speaker;if, having been elected to parliamentas a member of a political party, the member resigns from that party or is deemed to have resigned from the party as determined in accordance with the legislation contemplated in clause 2; or ii as an independent candidate, the member joins a political party;at the end of the term of the relevant house; orif the member becomes disqualified for election to parliament under article 9 9 2to h. ","../data/raw/kenya/results/Constitution/63.txt","12","63","en"
"8371","3 parliament shall enact legislation providing for the circumstances under which a member of a political party shall be deemed, for the purposes of clause 1 e, to have resigned from the party. ","../data/raw/kenya/results/Constitution/63.txt","12","63","en"
"1039","10 4. 1 the electorate under articles 9 7 and 9 8 have the right to recall the member of parliament representing their constituency before the end of the term of the relevant house of parliament. ","../data/raw/kenya/results/Constitution/63.txt","12","63","en"
"1137","2 parliament shall enact legislation to provide for the grounds on which a member may be recalled and the procedure to be followed. ","../data/raw/kenya/results/Constitution/63.txt","12","63","en"
"1643","2 a question under clause 1 shall be heard and determined within six months of the date of lodging the petition. ","../data/raw/kenya/results/Constitution/63.txt","12","63","en"
"6441","10 6. 1 there shall be a a speaker for each house of parliament, who shall be elected by that house in accordance with the standing orders, from among persons who are qualified to be elected as members of parliament but are not such members; anda deputy speaker for each house of parliament, who shall be elected by that house in accordance with the standing orders, from among the members of that house. ","../data/raw/kenya/results/Constitution/64.txt","12","64","en"
"1138","d if the office holder resigns from office in a letter addressed to the relevant house. ","../data/raw/kenya/results/Constitution/64.txt","12","64","en"
"1644","c in the absence of the speaker and the deputy speaker, another member of the house elected by the house presides. ","../data/raw/kenya/results/Constitution/64.txt","12","64","en"
"1743","2 at a joint sitting of the houses of parliament, the speaker of the national assembly shall preside, assisted by the speaker of the senate. ","../data/raw/kenya/results/Constitution/64.txt","12","64","en"
"1928","10 8. 1 there shall be a leader of the majority party and a leader of the minority party. ","../data/raw/kenya/results/Constitution/64.txt","12","64","en"
"284","2 the leader of the majority party shall be the person who is the leader in the national assembly of the largest party or coalition of parties. ","../data/raw/kenya/results/Constitution/65.txt","12","65","en"
"3531","3 the leader of the minority party shall be the person who is the leader in the national assembly of the second largest party or coalition of parties. ","../data/raw/kenya/results/Constitution/65.txt","12","65","en"
"8381","4 the following order of precedence shall be observed in thethe leader of the majority party; andthe leader of the minority party. ","../data/raw/kenya/results/Constitution/65.txt","12","65","en"
"1446","3 a bill not concerning county government is considered only in the national assembly, and passed in accordance with article 12 2 and the standing orders of the assembly. ","../data/raw/kenya/results/Constitution/65.txt","12","65","en"
"1744","national assembly or the senate, and is passed in accordance with articles 11 0 to 11 3, articles 12 2 and 12 3 and the standing orders of the houses. ","../data/raw/kenya/results/Constitution/65.txt","12","65","en"
