"","sentences","name","country","page","languages"
"423","kenya is classified as one of the water-deficient countries in the world. water resources are unevenly distributed in space and time about 5 6 per cent of all the countrys water resources are in the lake victoria basin. even in the basins, with the exception of the highlands, water availability is scarce. consequently, the countrys irrigation-based farming is still limited.","../data/raw/results/Agriculture Sectoral Development Strategy/41.txt","12","41","en"
"520","irrigation agriculture in kenya is carried out mainly in irrigation schemes and in largescale irrigation of crops such as rice and coffee. individual farmers have developed their own systems of irrigation especially for export crops such as coffee and horticulture. large commercial farms account for 4 0 per cent of irrigated land, smallholder farmers 4 2 per cent, and government-managed schemes 1 8 per cent.","../data/raw/results/Agriculture Sectoral Development Strategy/41.txt","12","41","en"
"622","with a national average rainfall of 40 0 mm, the country should harvest and store adequate water for agriculture and other uses. groundwater resources that can be exploited for agriculture need to be assessed and quantified. more land can be reclaimed for crop cultivation by developing irrigation infrastructure in the asals. it is estimated that intensified irrigation can increase agricultural productivity fourfold and, depending on the crops, incomes can be multiplied 1 0 times.","../data/raw/results/Agriculture Sectoral Development Strategy/41.txt","12","41","en"
"145","cent of maize, 6 5 per cent of coffee, 5 0 per cent of tea, 8 0 per cent of milk, 8 5 per cent of fish, and 7 0 per cent of beef and related products. however, adoption of improved inputs such as hybrid seed, concentrate feeds, fertilizer, safe use of pesticides and machinery by small-scale farmers is relatively low. there is huge potential for increasing productivity for these farmers with adoption of modern farming practices.","../data/raw/results/Agriculture Sectoral Development Strategy/42.txt","12","42","en"
"229","in the rangelands, the small-scale livestock production system features mainly pastoralists. livestock herd sizes are considerably large because of communal grazing with low use of purchased inputs like feed, drugs and artificial insemination. production is mainly for subsistence rather than market oriented. disease and nutrition are major constraints to increased livestock productivity in this system.","../data/raw/results/Agriculture Sectoral Development Strategy/42.txt","12","42","en"
"424","medium-scale farms range from 3 to 4 9 ha. farmers in this category are receptive to technology and practise commercial agriculture by investing in inputs, marketing produce and borrowing credit for farm development.","../data/raw/results/Agriculture Sectoral Development Strategy/42.txt","12","42","en"
"623","in kenya, large-scale farming is practised on farms averaging about 5 0 ha for crops and 3 0,00 0 ha for livestock ranches. the large-scale farming subsector accounts for 3 0 per cent of marketed agricultural produce, mainly involving growing crops such as tea, coffee, maize and wheat in addition to keeping livestock for commercial purposes. the use of improved technologies and better farm management has resulted in increased productivity per land unit in all categories of farming.","../data/raw/results/Agriculture Sectoral Development Strategy/42.txt","12","42","en"
"910","crop production is in two categories based on the use of the harvested produce food crops and cash  industrial crops.","../data/raw/results/Agriculture Sectoral Development Strategy/42.txt","12","42","en"
"146","53 1,80 0 tonnes, while roots and tubers increased from 1.1 million tonnes to 1.8 million tonnes over the same period. however, the production of other food crops, particularly legumes and root crops, declined due to a combination of factors such as the effects of heavy rains, pests and diseases, and lack of quality planting material.","../data/raw/results/Agriculture Sectoral Development Strategy/43.txt","12","43","en"
"230","the positive trend in the productivity of most agricultural crops resulted from implementing measures identified in the sra in the last 5 years up to 200 8. production costs for most of these crops are still high due to high costs of inputs especially fertilizer, poor and long marketing chains, low level of mechanization and high transport costs. increases in global fuel prices have also contributed. production of the main food cropsmaize, wheat and rice has generally been below the countrys consumption requirements.","../data/raw/results/Agriculture Sectoral Development Strategy/43.txt","12","43","en"
"325","the main industrial crops are tea, coffee, sugar cane, cotton, sunflower, pyrethrum, barley, tobacco, sisal, coconut and bixa, all of which contribute 5 5 per cent of agricultural exports.","../data/raw/results/Agriculture Sectoral Development Strategy/43.txt","12","43","en"
"521","declines were recorded in several crops. pyre thrum recorded an average decline of 1 3 per cent. sugar cane is a major cash crop whose performance declined. kenya produces about 40 0,00 0 tonnes of raw sugar annually while annual consumption is 60 0,00 0 tonnes, which necessitates importation to meet the demand. the main producers of sugar cane are smallholder farmers in nyanza, western and rift valley provinces. local sugar cannot compete with imported sugar because of high production costs. this poses a major threat to the local sugar industry and the five million people that it supports.","../data/raw/results/Agriculture Sectoral Development Strategy/43.txt","12","43","en"
"624","other commercial crops whose production has remained low despite large unexploited potential are cotton, pyrethrum, oil crops, cashewnut, bia and sisal.","../data/raw/results/Agriculture Sectoral Development Strategy/43.txt","12","43","en"
"712","the horticultural industry plays an important role in the national economy. products in this industry include cut flowers, vegetables, fruits, nuts, herbs and spices. the area under horticultural crops increased from just over 35 0,00 0 ha in 200 2 to over 38 0,50 0 ha in 200 6, while the value of total production increased from kes 3 2.0 billion to kes 5 4.4 billion over the same period. the value of horticultural exports grew by an average of 1 6 per cent rising from kes 2 6.6 billion in 200 2 to kes 4 3.3 billion in 200 6 and to kes 6 5.2 billion in 200 7.","../data/raw/results/Agriculture Sectoral Development Strategy/43.txt","12","43","en"
"231","livestock plays an important economic and socio-cultural role among many kenyan communities. the livestock subsector contributes to the food and cash needs of the farmers, and provides employment to about 1 0 million people, contributes 7 per cent to the gdp and 1 7 per cent to the gdp and provides 5 0 per cent of the agricultural labour. both crop farmers and pastoralists keep livestock for food and income generation.","../data/raw/results/Agriculture Sectoral Development Strategy/45.txt","12","45","en"
"326","the livestock industry has a high degree of vertical links with upstream and down-stream industries. it is a significant user of products from feeds, drugs, vaccines and equipment manufacturing industries and is a major provider of raw materials for agro-processing industries. therefore, any shock in the industry will affect the supply chain.","../data/raw/results/Agriculture Sectoral Development Strategy/45.txt","12","45","en"
"426","the key livestock subsectors are beef, dairy, sheep, goats, camel, poultry, piggery and emerging livestock.","../data/raw/results/Agriculture Sectoral Development Strategy/45.txt","12","45","en"
"522","the countrys dairy cattle are estimated at 3.5 million head. dairy cattle are mainly kept in medium to high-rainfall areas. the key dairy breeds are ayrshire, friesian, guernsey, jersey and cross-breeds. in 200 8, milk production was estimated at 5.1 billion litres valued at kes 10 0 billion. at current effective demand, the country is self-sufficient in milk production.","../data/raw/results/Agriculture Sectoral Development Strategy/45.txt","12","45","en"
"625","the beef cattle population is estimated at 9 million. the main beef species are east african zebu, boran, wallahs and cross-breeds. although most beef is produced from rangelands, dairy cattle culls contribute substantially to the national supply. on average, the country produces 32 0,00 0 tonnes annually of beef worth kes 6 2.1 billion. however, beef production is affected by climate variability and animal diseases.","../data/raw/results/Agriculture Sectoral Development Strategy/45.txt","12","45","en"
"713","sheep and goats play a key role in pastoral households food security and incomes owing to their short-generation intervals, high adaptability and versatile feeding habits. the country has an estimated 1 3 million goats and 1 0 million sheep. annual meat production is estimated at 8 4,00 0 tonnes of mutton and chevron worth kes 1 4 billion.","../data/raw/results/Agriculture Sectoral Development Strategy/45.txt","12","45","en"
"812","kenya has an estimated 2 8 million birds out of which 7 6 per cent consist of free-ranging indigenous chicken, while 2 2 per cent are commercial layers and broilers. other poultry species like duck, turkey, pigeon, ostrich, guinea fowl and quail make up 2.2 per cent and are becoming increasingly important. annually, the country produces about 2 0 tonnes of poultry meat worth kes 3.5 billion and 1.3 billion eggs worth kes 9.7 billion.","../data/raw/results/Agriculture Sectoral Development Strategy/45.txt","12","45","en"
"147","pig rearing in the country has become a relatively well-established industry in african markets. it has withstood periodic fluctuations common in the pig industry, moving from large-scale to smallholder farming. the country produces an estimated 1 2,00 0 tonnes of pig meat worth kes 1.2 billion.","../data/raw/results/Agriculture Sectoral Development Strategy/46.txt","12","46","en"
"232","beekeeping agriculture is practised in most parts of kenya, particularly in the asals. in addition to contributing directly to household incomes, bees play an important role in plant pollination. the country produces an estimated 1 4,60 0 tonnes of honey and 14 0 tonnes of beeswax annually, all valued at kes 4.4 billion. due to the low investment and variable costs involved, beekeeping is becoming increasingly popular in rural areas.","../data/raw/results/Agriculture Sectoral Development Strategy/46.txt","12","46","en"
"327","camel keeping is mainly practised in northern kenya. the camel produces milk, meat, income and serves as pack animals. currently, 90 0,00 0 camels are producing 700 0 tonnes of meat worth kes 1 billion, and 20 0 million litres of milk worth kes 2 billion annually. already, camel keeping has extended to the south rift region and is expected to extend to other parts of the country in the coming decades.","../data/raw/results/Agriculture Sectoral Development Strategy/46.txt","12","46","en"
"427","the aquaculture subsector in kenya has the potential of significantly contributing to the national economy by creating employment, earning foreign exchange, reducing poverty and supporting food security. demand for fish is rising owing to the growing population and their changing feeding habits among kenyans as they move towards healthy living. with its cholesterol-free white meat, fish offers the best nutrition profile for humans.","../data/raw/results/Agriculture Sectoral Development Strategy/46.txt","12","46","en"
"523","aquaculture is the only sustainable source of fish and has great potential for growth in kenya due mainly to the presence of a wide variety of water sources such as rivers, springs, dams, lakes and the indian ocean. in addition, most of the land that is suitable for other agricultural activities is also suitable for aquaculture as are swampy and marshy areas, which are unsuitable for crop production. aquaculture can also be integrated with other production activities such as rice farming, poultry and dairy production to increase production efficiency per unit area.","../data/raw/results/Agriculture Sectoral Development Strategy/46.txt","12","46","en"
"148","the main constraints facing the development of aquaculture include inadequate support to aquaculture infrastructure such as fish hatcheries, poor-quality fish seed and feed, inadequate budgetary provision, inadequate market information and marketing uncertainties, limited aquaculture research, lack of aquaculture policy, inadequate provision of extension services, poor link between production and marketing, lack of national aquaculture extension guidelines, and lack of baseline data for aquaculture investment.","../data/raw/results/Agriculture Sectoral Development Strategy/47.txt","12","47","en"
"328","forests are origins of water streams for hydropower. forests and related forestry activities contribute to improved agricultural productivity through conserving soil and water and enhancing soil fertility.","../data/raw/results/Agriculture Sectoral Development Strategy/47.txt","12","47","en"
"428","kenyas national forest cover is less than 3 per cent compared with the internationally accepted level of 1 0 per cent. this decrease has resulted from unplanned excision of land for settlement and excessive harvesting of trees without replanting. the destruction of forestland has contributed to increased rates of flooding as the concentration time is reduced on bare ground leading to landslides and siltation of rivers. currently, efforts in forestry development in the country focus on expanding tree cover in industrial plantations, on-farm trees, urban forestry and in local authority forests to achieve the desired 1 0 per cent forest cover.","../data/raw/results/Agriculture Sectoral Development Strategy/47.txt","12","47","en"
"524","government is rehabilitating degraded water catchments areas. adoption of agroforestry has improved over the years. promoting on-farm forestry and conservation of natural environment is ongoing. initiatives aimed at introducing commercial tree species in asals to control desertification and improve livelihoods have been undertaken. integrated development that entails trees, wildlife, agriculture and micro-enterprises provide synergies that improve overall environmental and production needs.","../data/raw/results/Agriculture Sectoral Development Strategy/47.txt","12","47","en"
"626","the government's fundamental goal for wildlife management is to maximize returns from wildlife. wildlife-based tourism as a land use is competing favourably with other types of land uses. returns from tourism can exceed returns from competing land uses such as pastoralism and ranching, especially in the asals. the challenge is to identify the best types of land use or combination of them for specific areas in terms of their longhand short-term benefits to the people.","../data/raw/results/Agriculture Sectoral Development Strategy/47.txt","12","47","en"
"714","wildlife resources also present huge potential for game farming. they meet local and international demands for game products from crocodile, ostrich and guinea fowl, among others. as a result there is need to review the wildlife policy and act to provide the legal framework and incentives for wildlife-related enterprises.","../data/raw/results/Agriculture Sectoral Development Strategy/47.txt","12","47","en"
"149","while most wildlife is concentrated in game parks and reserves, a considerable population is on farmlands and ranches. wild animals in parks and reserves are well managed and play a key role in the national economy, mainly through tourism. however, wildlife on farmland and ranches is seen as a menace. human-wildlife conflict remains a serious threat to other forms of crop production including establishing industrial forests. electric fencing has proved effective in reducing wildlife-related damage and should be enhanced, especially where land-use types are incompatible.","../data/raw/results/Agriculture Sectoral Development Strategy/48.txt","12","48","en"
"233","the cooperative movement has played an important role in agricultural development and in the economy. agricultural cooperatives have helped in procurement of inputs, production, value addition and marketing. in the financial sector the cooperative movement through savings and credit cooperatives sac cos has helped mobilize savings and provide credit to producers.","../data/raw/results/Agriculture Sectoral Development Strategy/48.txt","12","48","en"
"329","agricultural cooperatives form 4 6 per cent of all cooperative societies in the country. they have 3 million members out of a total membership of 7 million in the entire cooperative movement. the cooperatives are member-owned and operated organizations. the ministry of cooperative development and marketing provides the necessary legal and regulatory environment.","../data/raw/results/Agriculture Sectoral Development Strategy/48.txt","12","48","en"
"429","the government recognizes the role played by cooperatives in the economy and has emphasized the need to revitalize the cooperatives sector to play a more significant role in reviving the economy through improved governance and management capacity. consequently, the government has reviewed the cooperative societies act and formulated a new cooperative development policy in addition to the cooperative investment policy to guide the cooperative movement in the medium term.","../data/raw/results/Agriculture Sectoral Development Strategy/48.txt","12","48","en"
"627","due to the enormous growth of sac cos in the last few years, and to ensure that they continue to be relevant in the financial sector, the ministry has also developed the sacco regulatory act and operationalized the sacco regulatory authority.","../data/raw/results/Agriculture Sectoral Development Strategy/48.txt","12","48","en"
"234","currently, the agricultural research system comprises public and private agricultural research institutions established under different legal and institutional frameworks. the kenya agricultural research institute kari, the kenya forestry research institute, the kenya marine and fisheries research institute and the kenya industrial research and development institute are taramasalata research institutions established under the science and technology amendment act of 197 9, each with a specific mandate.","../data/raw/results/Agriculture Sectoral Development Strategy/49.txt","12","49","en"
"330","the coffee research foundation, the tea research foundation of kenya, the kenya sugar research foundation, and the kenya seed company ks are state corporations registered under the companies act cap 48 6. these institutions are responsible for research on coffee, tea and sugar cane respectively, while ks is involved in agricultural research relating to seed production. the national irrigation board established under the state corporations act cap 44 6 has a research division that undertakes research on irrigation technologies and practices.","../data/raw/results/Agriculture Sectoral Development Strategy/49.txt","12","49","en"
"430","the universities are established under various acts and charters and have faculties of agriculture and allied sciences that carry out agricultural research independently or in collaboration with other agricultural research institutions. however, these collaborative efforts are constrained. despite the large number of skilled scientific staff engaged in agricultural research in both public and private universities, no mechanism exists to harness these strengths at the national level or even a designated process to link the universities with the large public or private research initiatives and industry.","../data/raw/results/Agriculture Sectoral Development Strategy/49.txt","12","49","en"
"525","some agricultural research is undertaken by private sector institutions. this research is geared at enhancing productivity, product quality and safety, and competitiveness in domestic and global markets.","../data/raw/results/Agriculture Sectoral Development Strategy/49.txt","12","49","en"
"628","there are also several regional and international research institutions undertaking agricultural research. these institutions have regional and international mandates and offer opportunities for enhancing and complementing the national agricultural research agenda.","../data/raw/results/Agriculture Sectoral Development Strategy/49.txt","12","49","en"
"715","overall, a sizeable pool of agricultural research institutions is managed by independent management boards or councils, with each institution planning and executing research programmes independently. the challenge is how to establish an integrated agricultural research system that is well balanced and directed towards addressing the diversity of national development goals and objectives in light of limited resources.","../data/raw/results/Agriculture Sectoral Development Strategy/49.txt","12","49","en"
"235","through the formation of the kenya private sector alliance kepsa, private sector players have been organized along sector boards to mirror the public sector arrangements and engage on issues. key players within the agricultural sector include  which represents agricultural producers, and knfc, which handles the commercial arm of agriculture through the cooperative movement. other private sector institutions include processors, marketing agencies and farm input dealers that, through their profit-oriented nature, have survived but can neither be regarded as strong nor organized players.","../data/raw/results/Agriculture Sectoral Development Strategy/5.txt","12","5","en"
"331","to contribute significantly to the development and growth of the agricultural sector, the role of the private sector in providing physical and social infrastructure, production, processing, input and output marketing, imports and exports, providing financial services and goods and services will need to be clearly defined. to facilitate effective participation, appropriate reforms in the legal and regulatory framework shall be instituted.","../data/raw/results/Agriculture Sectoral Development Strategy/5.txt","12","5","en"
"526","bilateral and multilateral donors have for many years financed kenyas agricultural budget. with the countrys increased financial capacity, the role of development partners has been reduced and governments own resources are now financing over 9 0 per cent of the agricultural budget. however, development partners continue to play an important role, particularly in spearheading new initiatives and carrying out pilot projects.","../data/raw/results/Agriculture Sectoral Development Strategy/5.txt","12","5","en"
"629","projects that provide innovative extension services and those that emphasize aspects of value addition and market orientation are now embodied in policies developed under ascu and some of its twgs. of importance has been the development partners support to agricultural reform.","../data/raw/results/Agriculture Sectoral Development Strategy/5.txt","12","5","en"
"716","donors are increasingly aware of the importance of consulting with government to support the latter programmes rather than picking stand-alone projects of their choice. increasingly, development partners are moving towards programme support thereby strengthening a sector-wide approach to development. these partners shall provide assistance using the governments budget system.","../data/raw/results/Agriculture Sectoral Development Strategy/5.txt","12","5","en"
"236","the agricultural sector extension service plays a key role in disseminating knowledge, technologies and agricultural information, and in linking farmers with other actors in the economy. the extension service is one of the critical change agents required in transforming subsistence farming to a modern and commercial agriculture to promote household food security, improve income and reduce poverty.","../data/raw/results/Agriculture Sectoral Development Strategy/50.txt","12","50","en"
"332","the extension system is a product of gradual evolution in extension management practices, and the entry of the private sector, non-governmental organizations ngos and civil society players in response to changes in economic policies. the changes have implications on how extension is managed, approaches and methods are applied, key stakeholders are coordinated and linked, and on the most optimal way of financing extension service in the country. other extension service providers include ngos, community-based and faith-based organizations. the entry of these new players has helped fill the gap created by the reduced presence of public sector extension service.","../data/raw/results/Agriculture Sectoral Development Strategy/50.txt","12","50","en"
"431","several public training institutions offer services to the agricultural sector. these include universities, middle-level colleges and institutes, and farmer and pastoral training centres. agricultural training institutions run by the private sector also offer general and specialized courses. other public support institutions involved in human resource capacity building include a livestock-recording centre, a national beekeeping station, fish breeding and demonstration farms, sheep and goat stations, livestock farms, agricultural mechanization stations and rural technology development stations. these institutions provide specialized training to clients farmers and extension personnel and act as demonstration centres for improved technologies.","../data/raw/results/Agriculture Sectoral Development Strategy/50.txt","12","50","en"
"527","the agricultural information resource centre and other resource centres, agricultural shows, field days, and open forums have been important sources of agricultural knowledge, information and technology.","../data/raw/results/Agriculture Sectoral Development Strategy/50.txt","12","50","en"
"717","institutional constraints in human resources development include inadequate levels of funding for public training institutions leading to deterioration of infrastructure and facilities for training and technology demonstration; limited capacity to train in emerging areas such as indigenous animals and plants husbandry, and organic farming; advanced biotechnology; the slow pace of commercializing services offered by training institutions; and failure to respond to market demands for specialized courses. marketing of agricultural produce and products is critical to increasing agricultural productivity and commercialization of enterprises so that farming is perceived as a business. generally, marketing chains for the different commodities are long, not transparent and consist of many players making them inefficient and unresponsive to producer needs.","../data/raw/results/Agriculture Sectoral Development Strategy/50.txt","12","50","en"
"150","over the years, cooperatives have played a key role in marketing coffee, dairy products, pyrethrum, livestock, fish, handicrafts and honey. out of 1 2,00 0 registered cooperatives, 4 9 per cent are in agribusiness, with a membership of over 4 million.","../data/raw/results/Agriculture Sectoral Development Strategy/51.txt","12","51","en"
"237","marketing of agricultural produce and products within the country is carried out by the private sector either as formal marketing companies or as brokers. national and regional markets have great potential to expand with better marketing infrastructure and quality assurance. the export markets mainly deal with raw commodities and have become stringent on issues of traceability, safety, sanitary and sanitarian standards, and maximum residue limits.","../data/raw/results/Agriculture Sectoral Development Strategy/51.txt","12","51","en"
"432","access to bank credit by farmers is still a major challenge despite the fact that kenya has a relatively well-developed banking system. risks associated with agribusiness coupled with complicated land laws and tenure systems that limit the use of land as collateral make financing agriculture unattractive to the formal banking industry. in addition, corruption, political interference in the operations particularly of state-owned banks, and a dysfunctional court system in the past, gave rise to a culture of defaulting that led to high numbers of non-performing loans. this development forced many banks to charge their customers, who included farmers, prohibitively high interest rates to remain afloat. limited competition in the banking industry despite the large number of banks, also ensures interest rates remain high. the cost of bank credit and the limited number of banks in rural areas are some of the factors that make it difficult for farmers to access bank credit.","../data/raw/results/Agriculture Sectoral Development Strategy/51.txt","12","51","en"
"528","after independence, the government set up the agricultural finance corporation to provide long-term credit to individuals and groups to purchase farms and to finance farm improvement, as well as seasonal credit for production. by providing suppliers with credit, cooperative societies also supported farmers. these organizations have been mismanaged and run down and are no longer important sources of finance for agriculture. indeed, a large number almost collapsed. today, farmers get credit mainly from cooperatives, ngos and community-based lending institutions.","../data/raw/results/Agriculture Sectoral Development Strategy/51.txt","12","51","en"
"15110","farming and livestock-keeping activities. the annual fertilizer demand increased from 32 9,44 9 tonnes in 200 20 3 to 41 0,21 4 tonnes in 200 60 7. production of certified seed for various crops increased from 1 2,99 8 tonnes in 200 2 to 3 4,68 2 tonnes in 200 6, while the volume of imported seed increased from 121 7 tonnes to 477 3 tonnes over the same period. the volume of pesticide imports reached 700 0 tonnes in 200 60 7. the inputs are distributed through a wide range of stockists and merchants all over the country. also, some cooperative societies and commodity boards supply inputs to members.","../data/raw/results/Agriculture Sectoral Development Strategy/52.txt","12","52","en"
"238","the use of improved seed has remained low due to poor distribution systems and the monopoly of the supply of seed by the kenya seed company ksc, which concentrates its operations in high-rainfall areas. the use of fertilizer is low due to its high price, attributed to the high cost of transportation and distribution systems. fertilizer use in kenya is about a third of the level used in india and a quarter of the level used in indonesia. in addition to the high cost, adulteration by merchants, which affects the quality of fertilizer, seed and pesticides, has limited the use of these inputs. only about 2 4.3 per cent of farmers use manure to improve soil fertility.","../data/raw/results/Agriculture Sectoral Development Strategy/52.txt","12","52","en"
"433","animal feeds are manufactured locally by using crop by-products from the milling industry and imported micronutrients. the current installed capacity for concentrate feeds production is about 80 0,00 0 tonnes out of which only about 5 8 per cent is used. there are about 10 0 feed manufacturers in kenya with an annual turnover of about kes 7 billion. the smallest feed company produces about 100 0 tonnes per year, while the biggest feed company produces about 9 0,00 0 tonnes per year. in the fisheries subsector, only one company produces trout feed and no company produces fish feed for tilapia and catfish. different fish species have different nutritional requirements and fish feed formulations vary. therefore, there is a need to manufacture quality commercial fish although there is capacity to produce over 6 0,00 0 tonnes of oilseed cake, kenya produces less than 3 0 per cent with the balance of the national requirements imported mainly from other east african community member states. kenya imports feed additives such as vitamins, amino acids, enzymes, growth promoters, antibiotics and probiotics, and minerals from europe, china, chorea and india. feed additives are used to improve milk yield, growth rate and feed-use efficiency.","../data/raw/results/Agriculture Sectoral Development Strategy/52.txt","12","52","en"
"529","feed additives are included in animal rations and their use is growing especially in intensive livestock productiondairying, poultry and pig production. poor quality of feeds due to inadequate regulation remains a major challenge.","../data/raw/results/Agriculture Sectoral Development Strategy/52.txt","12","52","en"
"152","the seed production capacity of the facility is inadequate to serve the national demand. development of private fish seed producers is being encouraged.","../data/raw/results/Agriculture Sectoral Development Strategy/53.txt","12","53","en"
"239","feed production is negatively affected by both good harvests and famine situations. during good harvests, excess maize is exported unprocessed denying the industry the by-products that are used for producing animal feeds. when there is a shortage in maize supply, famine relief is distributed directly to consumers denying the animal feeds industry the by-products that would have been supplied by millers. like other inputs, availability of animal feeds is constrained by the cost and density of stockists.","../data/raw/results/Agriculture Sectoral Development Strategy/53.txt","12","53","en"
"530","the use of agricultural machinery has generally declined; the purchase of new machinery declined from an annual average of 150 0 pieces 2 0 years ago to about 30 0 per year in the last 3 years. this has been due to the high costs arising from taxation and maintenance. the use of animal-drawn equipment such as ox-ploughs has also remained low, probably because of their technological inappropriateness. most of the farm equipment, machinery and spare parts are imported. further, the increased reduction in farm size through subdivision makes the use of large machinery and mechanization of farming generally uneconomical. pests and diseases cause heavy losses through deaths, reduced productivity and loss of markets for products. crop pests and diseases reduce yields substantially, sometimes by over 5 0 per cent or even total crop failure. measures to prevent, control and eradicate diseases and pests in livestock and crops play a major role in improving productivity. in the livestock subsector, notifiable, communicable, zoonotic, transboundary and trade sensitive diseases are of major economic importance.","../data/raw/results/Agriculture Sectoral Development Strategy/53.txt","12","53","en"
"718","pest and disease control measures include surveillance, diagnosis, mass vaccination, quarantine restrictions, management of animal movement, test-and-slaughter, port sanitary controls and veterinary public health services. decline in public sector funding over the years has resulted in little success in controlling pests and diseases. previously controlled diseases that have re-emerged include foot-and-mouth, anthrax, east coast fever and rabies. elsewhere in the world, new diseases have emerged such as notifiable avian influenza and mad cow disease. although these diseases have presently not been reported in kenya, they require heavy investment in preparedness, surveillance and controls at ports of entry.","../data/raw/results/Agriculture Sectoral Development Strategy/53.txt","12","53","en"
"153","have resulted in up to 4 0 per cent of post-harvest losses. post-harvest disease pathogens like aflatoxins have been reported with catastrophic effect sin some cases deaths among consumers in parts of the country.","../data/raw/results/Agriculture Sectoral Development Strategy/54.txt","12","54","en"
"240","invasive pests like locusts, army worms and quell birds are controlled by the government. other pests and diseases are controlled on farm by farmers. however, pest and disease control still poses a major challenge to most farmers, especially small and medium-scale operators, due to high cost of pesticides and control equipment.","../data/raw/results/Agriculture Sectoral Development Strategy/54.txt","12","54","en"
"434","diseases that threaten the health of fish include fungal and bacterial infections. symptoms of fungal diseases include cotton-like growths on skin, mouth, eggs and barbels, which result in heavy loss of eggs and fry caused by poor handling. control may include adding a few milligrams of malachite green to the pond or enclosed water.","../data/raw/results/Agriculture Sectoral Development Strategy/54.txt","12","54","en"
"531","bacterial diseases result from parasitism, poor water quality and poor nutrition. they lead to loss of appetite and white spots around the mouths and fins, and fish exhibit a waddled or nervous swim pattern at or near the surface.","../data/raw/results/Agriculture Sectoral Development Strategy/54.txt","12","54","en"
"630","other health threats to fish are ectoparasites such as leeches, and endoparasites. while small numbers of parasites do little harm in most cases, in large numbers they can seriously compromise the health of fish. control and prevention of these pests and diseases are also the concern of the government.","../data/raw/results/Agriculture Sectoral Development Strategy/54.txt","12","54","en"
"813","statutory boards provide regulatory and specialized services on behalf of the government. there are many commodity and non-commodity regulatory boards and companies performing these functions. although the functioning of some boards has improved, most still require intervention to improve their performance.","../data/raw/results/Agriculture Sectoral Development Strategy/54.txt","12","54","en"
"911","regional development authorities rads were formed with the overall objective of ensuring optimal exploitation of river basin resources for equitable, balanced and sustainable development within their areas of jurisdiction. there are six authorities coast development authority, eyewash giro north development authority, eyewash giro south development authority, rioter valley development authority, lake basin development authority, and tana and at hi rivers development authority.","../data/raw/results/Agriculture Sectoral Development Strategy/54.txt","12","54","en"
"1111","5.2 livestock subsector... cesses 5.2.1 challenges and constraints. 5.2.2 interventions...","../data/raw/results/Agriculture Sectoral Development Strategy/55.txt","12","55","en"
"241","over the last 5 years, the performance of the agricultural sector has been encouraging in a number of important commodities and enterprises, notably horticulture, tea, dairy and maize. the agricultural sector has been revived and is on a trajectory of further development. however, challenges remain in some commodities such as coffee, sugar and pyrethrum, and in exploiting the potential in livestock and fisheries. emerging constraints to agricultural growth also need to be addressed.","../data/raw/results/Agriculture Sectoral Development Strategy/56.txt","12","56","en"
"333","challenges and constraints facing the sector vary with commodity and region. the effects of some of these challenges and constraints were accelerated by the worldwide food price crisis and its underlying drivers in 200 8. this strategy will address the following key constraints and challenges.","../data/raw/results/Agriculture Sectoral Development Strategy/56.txt","12","56","en"
"532","inadequate budgetary allocation. insufficient budgetary allocation to the agricultural sector is a key constraint. in 200 3 under the maputo declaration, african heads of state committed to allocate 1 0 per cent of their annual budgets to the agricultural sector. kenya has not yet achieved this target; by 200 8, the sector was receiving 4.5 per cent of the budget. this insufficient allocation has reduced human resources and service delivery by government institutions. reduced effectiveness of extension services. the effectiveness of extension services declined over the last two decades due to use of inappropriate methods and a sharp reduction in operational budgets and human resources in the sector ministries. in particular, livestock extension in asals has been underfinanced. while much has been achieved in the last 5 years, inadequate financial and human resources continue to constrain the sector.","../data/raw/results/Agriculture Sectoral Development Strategy/56.txt","12","56","en"
"631","low absorption of modern technology. although kenya has a well-developed agricultural research system, use of modern science and technology in agricultural production is still limited. inadequate research-extensionfarmer linkages to facilitate demand-driven research and increased use of improved technologies continue to constrain efforts to increase agricultural productivity.","../data/raw/results/Agriculture Sectoral Development Strategy/56.txt","12","56","en"
"719","high cost and increased adulteration of key inputs. the cost of key inputs such as seed, pesticides, fertilizer, drugs and vaccines is high for resource-poor farmers. such high costs lead to low application and adulteration of inputs.","../data/raw/results/Agriculture Sectoral Development Strategy/56.txt","12","56","en"
"154","are hard pressed to finance inputs and capital investment. a number of microfinance institutions are operating but they tend to increase the cost of credit, reach only a small proportion of smallholder farmers, and provide only short-term credit. the formal banking system is just beginning to develop credit facilities particularly suited to smallscale farming.","../data/raw/results/Agriculture Sectoral Development Strategy/57.txt","12","57","en"
"242","preand post-harvest crop losses. there have been high levels of waste due to pretend post-harvest losses occasioned by pests and diseases, and lack of proper handling and storage facilities. smallholder farmers are unable to control pests and diseases due mainly to lack of information.","../data/raw/results/Agriculture Sectoral Development Strategy/57.txt","12","57","en"
