,Unnamed: 0,sentences,name,country,page,languages,legible,results,class
1074,1791," leverage government payments to provide scale especially for rural areas supporting the enabling regulatory framework  develop payment systems regulations mof, mra, banks, increased savings and investment opportunities leveraging savings groups by exploring partnerships with formal financial service providers  link savings groups to the formal system formalise savings, graduation path, security  capacity support to savings group members in income generating activities etc introducing voluntary personal pension targeting both formal and improving product development by service providers to make them relevant to the low income people  product development for targeted savings products e.g. saving wallets ",Malawi Growth and Development Strategy III ,,155,en,"Leverage government payments to provide scale especially for rural areas supporting the enabling regulatory framework  develop payment systems regulations mof, mra, banks, increased savings and investment opportunities leveraging savings groups by exploring partnerships with formal financial service providers  link savings groups to the formal system formalise savings, graduation path, security  capacity support to savings group members in income generating activities etc introducing voluntary personal pension targeting both formal and improving product development by service providers to make them relevant to the low income people  product development for targeted savings products e.g. Saving wallets",0.531150233370506,i
1076,6142,"penetration to mitigate developing and implementing a strategy for the insurance sector to ensure sustainable growth of key  formulate insurance sector strategy mof, rm ",Malawi Growth and Development Strategy III ,,156,en,"Penetration to mitigate developing and implementing a strategy for the insurance sector to ensure sustainable growth of key  formulate insurance sector strategy mof, RM",0.483784386934226,n
1109,484, develop and implement environmental standards for environment and natural resource sector initiatives in environmental and  enforce implementation of climate change investment plan and strategic plan for monroe ,Malawi Growth and Development Strategy III ,,168,en,Develop and implement environmental standards for environment and natural resource sector initiatives in environmental and  enforce implementation of climate change investment plan and strategic plan for monroe,0.427356070856445,i
1145,15211, promoting infrastructure investments for large scale irrigation schemes. ,Malawi Growth and Development Strategy III ,,179,en,Promoting infrastructure investments for large scale irrigation schemes.,0.427817703718236,i
1156,2315,"the mgds iii therefore, focuses on improved access to reliable and sustainable energy supply and investment in affordable alternative sources of energy. the strategy also emphasises enhanced use of renewable and clean energy in the underserved rural and urban communities. with respect to industrialisation mgds iii focuses on improved environment for investment and private sector development, increased production and export of manufactured products and enhanced production and sound management of non renewable resources. for tourism, the emphasis is on improved investments in tourism infrastructure improved quality of tourism products and services and improved conservation and management of cultural heritage resources. ",Malawi Growth and Development Strategy III ,,18,en,"The MGDS iii therefore, focuses on improved access to reliable and sustainable energy supply and investment in affordable alternative sources of energy. The strategy also emphasises enhanced use of renewable and clean energy in the underserved rural and urban communities. With respect to industrialisation MGDS iii focuses on improved environment for investment and private sector development, increased production and export of manufactured products and enhanced production and sound management of non-renewable resources. For tourism, the emphasis is on improved investments in tourism infrastructure improved quality of tourism products and services and improved conservation and management of cultural heritage resources.",0.4275532388513739,i
1161,2414," promoting access to finance for women, youth and vulnerable groups in agriculture. ",Malawi Growth and Development Strategy III ,,180,en,"Promoting access to finance for women, youth and vulnerable groups in agriculture.",0.44808003402403995,i
1180,406,institutionalising public private partnership opp in higher education. ,Malawi Growth and Development Strategy III ,,182,en,Institutionalising public-private partnership opp in higher education.,0.41021194343201706,n
1190,474,addressing barriers to investment for both local and foreign investment. ,Malawi Growth and Development Strategy III ,,183,en,Addressing barriers to investment for both local and foreign investment.,0.509044463765298,i
1195,2014,increased private sector investment in the operation and management of transport infrastructure. ,Malawi Growth and Development Strategy III ,,185,en,Increased private sector investment in the operation and management of transport infrastructure.,0.47801011465182,i
1196,2317,mobilising private businesses to engage in transportation sector to improve competition. ,Malawi Growth and Development Strategy III ,,185,en,Mobilising private businesses to engage in transportation sector to improve competition.,0.470236754358999,n
1202,461,increased stock of ict skilled and industry ready workforce in public and private sector institutions. ,Malawi Growth and Development Strategy III ,,185,en,Increased stock of ict skilled and industry ready workforce in public and private sector institutions.,0.405846374440101,n
1215,15101, supporting the enabling regulatory increased savings and investment leveraging savings groups by exploring partnerships with formal financial service providers introducing voluntary personal pension targeting both formal and informal sector improving product development by service providers to make them relevant to the low income people and memes facilitate issuance of long term debt instruments by the government and other public institutions and the private increased access to credit targeting farmers and other memes creating an enabling infrastructure 90 5 83 0 100 8 80 0 154 0 508 3 ,Malawi Growth and Development Strategy III ,,188,en,Supporting the enabling regulatory increased savings and investment leveraging savings groups by exploring partnerships with formal financial service providers introducing voluntary personal pension targeting both formal and informal sector improving product development by service providers to make them relevant to the low income people and memes facilitate issuance of long term debt instruments by the government and other public institutions and the private increased access to credit targeting farmers and other memes creating an enabling infrastructure 905 830 1008 800 1540 5083,0.5465997352841161,i
1240,1024,"the mgds iii has been developed through a process that allows all stakeholders to participate in the development of the country. its implementation will, therefore, also involve all stakeholders, including the three arms of government the executive, parliament, and judiciary; and civil society and faith based organizations fbos; private sector and the general public. government will lead the implementation process through technical coordination and its consolidated national budget. it is expected that all stakeholders including the private sector, civil society organisations csos, development and cooperating partners will continue to align their activities and support to the mgds iii. the institution responsible for national planning and development will facilitate and ensure that all mads align their sectoral plans, activities and budgets to the development strategy. ",Malawi Growth and Development Strategy III ,,21,en,"The MGDS iii has been developed through a process that allows all stakeholders to participate in the development of the country. Its implementation will, therefore, also involve all stakeholders, including the three arms of government the executive, parliament, and judiciary; and civil society and faith based organizations fbos; private sector and the general public. Government will lead the implementation process through technical coordination and its consolidated national budget. It is expected that all stakeholders including the private sector, civil society organisations csos, development and cooperating partners will continue to align their activities and support to the MGDS iii. The institution responsible for national planning and development will facilitate and ensure that all mads align their sectoral plans, activities and budgets to the development strategy.",0.4616763240843689,n
1305,2522,"the formulation of the mgds ii assumed that resources for its implementation would come from national budget as well as the development partners and other players such as private sector organizations. a year inside the strategy implementation, several development partners pulled out support from the national budget due to misuse of public financial resources. this affected the implementation of some of the activities that were planned over the years. ",Malawi Growth and Development Strategy III ,,39,en,"The formulation of the MGDS ii assumed that resources for its implementation would come from national budget as well as the development partners and other players such as private sector organizations. A year inside the strategy implementation, several development partners pulled out support from the national budget due to misuse of public financial resources. This affected the implementation of some of the activities that were planned over the years.",0.400162433904188,d
1306,1129,"framework for financing sustainable development by aligning all financing flows and policies with economic, social and environmental priorities. it is expected, therefore, that support will be directed to national priorities as set out in this strategy for purposes of achieving sustainable development goals at both local and national level. this will, in turn, facilitate the attainment of pairs declaration virtues of 200 5, which are ownership, alignment, harmonisation, development results and mutual accountability. ",Malawi Growth and Development Strategy III ,,40,en,"Framework for financing sustainable development by aligning all financing flows and policies with economic, social and environmental priorities. It is expected, therefore, that support will be directed to national priorities as set out in this strategy for purposes of achieving sustainable development goals at both local and national level. This will, in turn, facilitate the attainment of pairs declaration virtues of 2005, which are ownership, alignment, harmonisation, development results and mutual accountability.",0.43961035929697206,i
1307,1027,"although development partners have reduced direct budget support to the national budget, it is observed that they continue to contribute a large part of resources into the key sectors such as natural resources. this is evidenced by the public expenditure review per in the natural resources sector, done in 201 4, which showed that development partners contributed over 9 0 percent of resources allocated to the sector. even though the impact on the malawian population is seemingly not visible, development partners continue to support various sectors off budget. further, the development partners continue to provide technical support to various sectors such that capacities have been built to improve service delivery. withstanding this, resumption of budget support would go a long way in enhancing aid effectiveness. ",Malawi Growth and Development Strategy III ,,40,en,"Although development partners have reduced direct budget support to the national budget, it is observed that they continue to contribute a large part of resources into the key sectors such as natural resources. This is evidenced by the public expenditure review per in the natural resources sector, done in 2014, which showed that development partners contributed over 90 percent of resources allocated to the sector. Even though the impact on the malawian population is seemingly not visible, development partners continue to support various sectors off-budget. Further, the development partners continue to provide technical support to various sectors such that capacities have been built to improve service delivery. Withstanding this, resumption of budget support would go a long way in enhancing aid effectiveness.",0.42091738119204497,i
1311,1028,"and unsustainable. this has made services insufficiently and poorly delivered to the malawis economic development has also slowed down due to poor environment for doing business. the 201 7 doing business report of the world, ranked malawi at 13 3 out of 19 0 countries, a slight improvement from the rank of 14 1 in 201 6. in this report countries are assessed based on several factors that affect business decisions. these include starting a business; access to electricity; registering property; getting credit; protecting investors; paying taxes; trading across borders; and enforcing contracts and resolving insolvency. malawi has not been ranked favorably in many of these indicators and there are still gaps that the underdeveloped financial sector has made investment in real sectors a challenge. in terms of financial sector soundness, malawi is doing well having suffered only one bank failure over the past two decades. however, when it comes to supporting investment, the financial sector has been fragile as all the financial institutions created to support local investment have folded up after short operational periods due to a multiplicity of other challenges. on the contrary, banking is very profitable not from developmental lending operations, but from investing in government securities. ",Malawi Growth and Development Strategy III ,,42,en,"And unsustainable. This has made services insufficiently and poorly delivered to the malawis economic development has also slowed down due to poor environment for doing business. The 2017 doing business report of the world, ranked malawi at 133 out of 190 countries, a slight improvement from the rank of 141 in 2016. In this report countries are assessed based on several factors that affect business decisions. These include starting a business; access to electricity; registering property; getting credit; protecting investors; paying taxes; trading across borders; and enforcing contracts and resolving insolvency. Malawi has not been ranked favorably in many of these indicators and there are still gaps that the underdeveloped financial sector has made investment in real sectors a challenge. In terms of financial sector soundness, malawi is doing well having suffered only one bank failure over the past two decades. However, when it comes to supporting investment, the financial sector has been fragile as all the financial institutions created to support local investment have folded up after short operational periods due to a multiplicity of other challenges. On the contrary, banking is very profitable not from developmental lending operations, but from investing in government securities.",0.4482022454517461,d
1325,13221,"an effort will also be made towards improved procurement in public institutions. the department responsible for procurement of public goods and services, and all other relevant institutions, will receive support for capacity building and strengthening so that they are able to execute their mandate efficiently and effectively to improve competitiveness and reduce losses, and non delivery. national procurement act will be enforced to ensure quality goods and services are procured, delivered and distributed accordingly to various points. ",Malawi Growth and Development Strategy III ,,45,en,"An effort will also be made towards improved procurement in public institutions. The department responsible for procurement of public goods and services, and all other relevant institutions, will receive support for capacity building and strengthening so that they are able to execute their mandate efficiently and effectively to improve competitiveness and reduce losses, and non-delivery. National procurement act will be enforced to ensure quality goods and services are procured, delivered and distributed accordingly to various points.",0.416636610846711,n
1331,2620,"given that pf reforms are often cross cutting, there is need to enhance coordination amongst the various implementing agents to facilitate smooth implementation. all key implementing institutions require internal capacity for implementation that should be augmented by the coordinating institution. for the governance structures to be effective, there is need to strengthen the pf unit in the mofepd which serves as the secretariat through various endeavours including functional review, reforms assessments and capacity building. ",Malawi Growth and Development Strategy III ,,48,en,"Given that PF reforms are often cross-cutting, there is need to enhance coordination amongst the various implementing agents to facilitate smooth implementation. All key implementing institutions require internal capacity for implementation that should be augmented by the coordinating institution. For the governance structures to be effective, there is need to strengthen the PF unit in the mofepd which serves as the secretariat through various endeavours including functional review, reforms assessments and capacity building.",0.4071259538207489,n
1332,7201,"service providers or traders and based on their sources of funds as wholly sub vented, all these pastorals need to be well managed so that they benefit the general public but also be able to remit dividends to government as required. during the mgds iii implementation, this will require effective implementation of the policy so that the dividends from the pastorals benefit the economy. this will be done by reviewing and developing performance management plans and budgets bpm and developing database for all the public and private investment corporations. ",Malawi Growth and Development Strategy III ,,49,en,"Service providers or traders and based on their sources of funds as wholly sub-vented, all these pastorals need to be well managed so that they benefit the general public but also be able to remit dividends to government as required. During the MGDS iii implementation, this will require effective implementation of the policy so that the dividends from the pastorals benefit the economy. This will be done by reviewing and developing performance management plans and budgets bpm and developing database for all the public and private investment corporations.",0.45756980488077903,n
1335,1424,"growth of expenditures for the past seven years has been on account of statutory expenditures such as wages and salaries, interest payments and amortization, pensions and gratuities and compensations. going forward, government policy will be to decelerate growth in these expenditure lines as one way of increasing fiscal space for investments in the flagship projects. for wages and salaries, growth in the wage bill will be within 1 0 to 1 5 percent by slowing recruitment and managing annual salary adjustments. for interest payments and amortization, government will minimize growth in arrears and domestic borrowing by among other things effecting the debt management policy more particularly the conversion of short debt term instruments to long term debt instruments. pensions and gratuity will gradually move to the contributory scheme so as to minimise the growth in the government will continue to focus on the policies aimed at expanding the revenue base and stimulating investment and economic activities in the implementation of the mgds iii. ",Malawi Growth and Development Strategy III ,,51,en,"Growth of expenditures for the past seven years has been on account of statutory expenditures such as wages and salaries, interest payments and amortization, pensions and gratuities and compensations. Going forward, government policy will be to decelerate growth in these expenditure lines as one way of increasing fiscal space for investments in the flagship projects. For wages and salaries, growth in the wage bill will be within 10 to 15 percent by slowing recruitment and managing annual salary adjustments. For interest payments and amortization, government will minimize growth in arrears and domestic borrowing by among other things effecting the debt management policy more particularly the conversion of short debt term instruments to long term debt instruments. Pensions and gratuity will gradually move to the contributory scheme so as to minimise the growth in the government will continue to focus on the policies aimed at expanding the revenue base and stimulating investment and economic activities in the implementation of the MGDS iii.",0.45334832310016104,i
1337,2715,these measures will eventually increase investment expenditure in the flagship projects identified in the priority areas. increased investment will ensure achieving quick wins during the medium term and setting the foundation for long term sustainability pathways. the identified flagship projects are expected to spur economic growth and development in the country through their multi dimensional and integrated design. government is also geared towards achieving fiscal prudence to reduce public resources slips by among other things improving on the public financial management. ,Malawi Growth and Development Strategy III ,,51,en,These measures will eventually increase investment expenditure in the flagship projects identified in the priority areas. Increased investment will ensure achieving quick wins during the medium term and setting the foundation for long-term sustainability pathways. The identified flagship projects are expected to spur economic growth and development in the country through their multi-dimensional and integrated design. Government is also geared towards achieving fiscal prudence to reduce public resources slips by among other things improving on the public financial management.,0.42813232030818393,i
1338,3410,"with the increasing emergence of private sector investors in the major growth sectors such as energy, water and communications, government policy will be to promote financing of flagship projects through public private partnership arrangements. however, in the initial year, the focus will be on developing bankable projects by undertaking feasibility studies in order to bring the projects to financial close for easy uptake by investors. ",Malawi Growth and Development Strategy III ,,51,en,"With the increasing emergence of private sector investors in the major growth sectors such as energy, water and communications, government policy will be to promote financing of flagship projects through public private partnership arrangements. However, in the initial year, the focus will be on developing bankable projects by undertaking feasibility studies in order to bring the projects to financial close for easy uptake by investors.",0.542026886445591,i
1339,2105,the capital market plays a critical role in channelling savings from household and corporations into long term investment by both government and the private sector. it is therefore imperative for the government to develop malawis capital market to ensure that it efficiently and effectively plays this role. ,Malawi Growth and Development Strategy III ,,52,en,The capital market plays a critical role in channelling savings from household and corporations into long term investment by both government and the private sector. It is therefore imperative for the government to develop malawis capital market to ensure that it efficiently and effectively plays this role.,0.44753099861119106,i
1340,3411,"malawis capital market both debt and equity remains underdeveloped. this has resulted in sub optimal investment in areas that are critical to the countrys development. the savings investment gap is too wide to allow the heavily short term deposits to be stretched to long term investment. there is a huge demand and supply mismatch for long term finance; with higher demand for long term securities than can be absorbed by the available supply. the savings investment gap in malawi is too wide to allow the heavily short term deposits to be stretched to long term investment. the stock market only largely trades in equities with no corporate bond issuances. while government has issued bonds and subsequently listed on the stock exchange, there is little or no secondary trading. also, the prevailing macroeconomic environment constrains the development of the capital market. for instance high inflation and interest rates prevent businesses from taking long term investment decisions while high budget deficits and uncertainty of donor support has led government to borrow largely through short term instruments. therefore, government policy in implementing the mgds iii is to develop a vibrant and efficient capital market that is able to fund long term investment needs of both public and private sector to spur long term economic growth and development. this will be achieved by providing a supportive and appropriate policy, regulatory and institutional framework for the government will, therefore, among others, develop debt and equity markets in order to promote a broad spectrum of financing instruments; facilitate innovation among financial market players to create long term instruments; facilitate redirection of long term funds from short term investments to long term projects; issue long term debt securities to facilitate development of a yield curve for convenient pricing of private and public long dated instruments; facilitate mobilization of long term savings through among others expanding coverage of mandatory pension scheme to include government and the informal sector; facilitate emergence of new financial securities, institutions and secondary market for securities; strengthen the legal and regulatory framework for the capital market; and ensure a stable macroeconomic environment for the efficient functioning of the capital market. to complement domestic resource mobilisation efforts, the country should largely mobilize financing resources through concessional borrowing. this will ensure that government debt is maintained at sustainable levels and that the private sector is not crowded out. ",Malawi Growth and Development Strategy III ,,52,en,"Malawis capital market both debt and equity remains underdeveloped. This has resulted in sub-optimal investment in areas that are critical to the countrys development. The savings investment gap is too wide to allow the heavily short term deposits to be stretched to long term investment. There is a huge demand and supply mismatch for long term finance; with higher demand for long term securities than can be absorbed by the available supply. The savings investment gap in malawi is too wide to allow the heavily short term deposits to be stretched to long term investment. The stock market only largely trades in equities with no corporate bond issuances. While government has issued bonds and subsequently listed on the stock exchange, there is little or no secondary trading. Also, the prevailing macroeconomic environment constrains the development of the capital market. For instance high inflation and interest rates prevent businesses from taking long term investment decisions while high budget deficits and uncertainty of donor support has led government to borrow largely through short term instruments. Therefore, government policy in implementing the MGDS iii is to develop a vibrant and efficient capital market that is able to fund long term investment needs of both public and private sector to spur long term economic growth and development. This will be achieved by providing a supportive and appropriate policy, regulatory and institutional framework for the government will, therefore, among others, develop debt and equity markets in order to promote a broad spectrum of financing instruments; facilitate innovation among financial market players to create long term instruments; facilitate redirection of long term funds from short term investments to long term projects; issue long-term debt securities to facilitate development of a yield curve for convenient pricing of private and public long dated instruments; facilitate mobilization of long term savings through among others expanding coverage of mandatory pension scheme to include government and the informal sector; facilitate emergence of new financial securities, institutions and secondary market for securities; strengthen the legal and regulatory framework for the capital market; and ensure a stable macroeconomic environment for the efficient functioning of the capital market. To complement domestic resource mobilisation efforts, the country should largely mobilize financing resources through concessional borrowing. This will ensure that government debt is maintained at sustainable levels and that the private sector is not crowded out.",0.556887119579911,i
1344,7215,both the public and private sector. the conducive environment will be created through the public sector policy instruments that will encourage private sector participation in the percent growth from previous year gdp defoliator 6.6 8.2 9.0 8.4 8.7 ,Malawi Growth and Development Strategy III ,,54,en,Both the public and private sector. The conducive environment will be created through the public sector policy instruments that will encourage private sector participation in the percent growth from previous year GDP defoliator 6.68.29.08.48.7,0.47460714977574797,n
1346,1425,"for example, agriculture and climate change management will contribute to national food security status, nutrition enhancement, environmental management, agro processing and value addition, manufacturing and trade. education and skill development will promote industry for both internal and external trade, technology adoption which leads to increased productivity and improved levels of employment for the youth, such as effective service sectors. energy, industry and tourism development will increase employment, increased productivity for national industries at household and national level, export promotion, and improved net trade. transport and ict infrastructure will augment agri business, private sector development and growth, education and health service provision, tourism development, global partnerships, as well as security enhancement. lastly effective implementation of health and population as a priority area will enhance productivity among the labour force, reduced disease burden that takes away resources from productive sector, reduced unemployment and gender equality, enhance land use planning and human settlements to optimize ecosystem services to support key sectors such as energy, health, agriculture industry and tourism. ",Malawi Growth and Development Strategy III ,,56,en,"For example, agriculture and climate change management will contribute to national food security status, nutrition enhancement, environmental management, agro-processing and value addition, manufacturing and trade. Education and skill development will promote industry for both internal and external trade, technology adoption which leads to increased productivity and improved levels of employment for the youth, such as effective service sectors. Energy, industry and tourism development will increase employment, increased productivity for national industries at household and national level, export promotion, and improved net trade. Transport and ict infrastructure will augment agri-business, private sector development and growth, education and health service provision, tourism development, global partnerships, as well as security enhancement. Lastly effective implementation of health and population as a priority area will enhance productivity among the labour force, reduced disease burden that takes away resources from productive sector, reduced unemployment and gender equality, enhance land use planning and human settlements to optimize ecosystem services to support key sectors such as energy, health, agriculture industry and tourism.",0.42206040174244003,n
1358,1236," supporting inclusive agricultural innovation systems for research, technology generation, and dissemination  increasing agricultural mechanisation  promoting infrastructure investments for large scale irrigation schemes  facilitating and supporting improved coordination and capacity as well as infrastructural development for improved agricultural service  promoting reforms of agricultural institutions and programmes to make them more sustainable and cost effective increased land under  developing areas with irrigation potential;  conducting and promoting research and use of appropriate technologies in irrigation; and  enhancing technical and institutional capacities in irrigated agriculture increased agricultural  promoting diversified crop and livestock production and utilisation;  promoting and encouraging sustainable fisheries management and commercial aquaculture development. ",Malawi Growth and Development Strategy III ,,59,en,"Supporting inclusive agricultural innovation systems for research, technology generation, and dissemination  increasing agricultural mechanisation  promoting infrastructure investments for large scale irrigation schemes  facilitating and supporting improved coordination and capacity as well as infrastructural development for improved agricultural service  promoting reforms of agricultural institutions and programmes to make them more sustainable and cost effective increased land under  developing areas with irrigation potential;  conducting and promoting research and use of appropriate technologies in irrigation; and  enhancing technical and institutional capacities in irrigated agriculture increased agricultural  promoting diversified crop and livestock production and utilisation;  promoting and encouraging sustainable fisheries management and commercial aquaculture development.",0.410263426287492,n
1361,4311, improving access to domestic bilateral and multilateral climate financing and private sector investments. ,Malawi Growth and Development Strategy III ,,60,en,Improving access to domestic bilateral and multilateral climate financing and private sector investments.,0.634360993090572,i
1370,15201,"industrialization and structural transformation of the economy are essential to maintain the rapid long term economic growth of a country. this is needed to raise per capita income, create sufficient rural and urban jobs and viable entrepreneurship opportunities for both men and women, widen the tax base to finance malawis welfare requirements and address an unsustainable trade deficit. industrialization also benefits other sectors such as tourism, health and education, all of which relay on energy development. attention will also be put on mining exploration, extraction and regulation to unleash the sector potential and empower the rural masses who live around mining sites. ",Malawi Growth and Development Strategy III ,,65,en,"Industrialization and structural transformation of the economy are essential to maintain the rapid long-term economic growth of a country. This is needed to raise per capita income, create sufficient rural and urban jobs and viable entrepreneurship opportunities for both men and women, widen the tax base to finance malawis welfare requirements and address an unsustainable trade deficit. Industrialization also benefits other sectors such as tourism, health and education, all of which relay on energy development. Attention will also be put on mining exploration, extraction and regulation to unleash the sector potential and empower the rural masses who live around mining sites.",0.407959195463951,n
1374,9231,"transport and ict are pivotal in accelerating growth of other sectors and act as enablers for poverty reduction and wealth creation. access to safe, affordable and sustainable transport and ict is critical toward enhancing the economic competitiveness of any country. efficient transport systems are associated with economic and social benefits that result in multiplier effects such as improved accessibility to markets, employment and enhanced investments. on the other hand, ict forms the backbone of business activity, productivity, trade and social advancement. when pursued together, transport and ict rely on each other with intelligent transportation system its requiring the use of ict for effective and efficient outcomes and in return the transport network supports ict activities. the 201 7 global competitiveness report ranks malawis infrastructure on position 13 5 out of 13 8 economies, which is lower than other cads countries . ",Malawi Growth and Development Strategy III ,,68,en,"Transport and ict are pivotal in accelerating growth of other sectors and act as enablers for poverty reduction and wealth creation. Access to safe, affordable and sustainable transport and ict is critical toward enhancing the economic competitiveness of any country. Efficient transport systems are associated with economic and social benefits that result in multiplier effects such as improved accessibility to markets, employment and enhanced investments. On the other hand, ict forms the backbone of business activity, productivity, trade and social advancement. When pursued together, transport and ict rely on each other with intelligent transportation system its requiring the use of ict for effective and efficient outcomes and in return the transport network supports ict activities. The 2017 global competitiveness report ranks malawis infrastructure on position 135 out of 138 economies, which is lower than other cads countries .",0.412115883423645,n
1376,1237,"transport infrastructure infrastructure, such as toll gates. communications services  promoting the participation of community broadcasting stations, private couriers and privately owned tele communication service  improving regulatory framework of the ict sector;  developing public online services; and  promoting community ict and multipurpose information centre; broadband infrastructure  improving broadcasting distribution, content and coverage;  creating a conducive environment to attract investment in ict ",Malawi Growth and Development Strategy III ,,70,en,"Transport infrastructure infrastructure, such as toll-gates. Communications services  promoting the participation of community broadcasting stations, private couriers and privately owned tele-communication service  improving regulatory framework of the ict sector;  developing public online services; and  promoting community ict and multipurpose information centre; broadband infrastructure  improving broadcasting distribution, content and coverage;  creating a conducive environment to attract investment in ict",0.433704062956058,n
1380,1428,"health services, patient  strengthening co operation with donor agencies as well as ngos involved in the delivery of health care services;  developing a harmonious working relationship between traditional and modern practitioners;  improving health campaign initiatives; and  enforcing health policies and legislation at all levels. financing for health  increasing allocation of national budget to health;  expanding user fees and insurance schemes to ensure sustainability of health service provision; and  expanding service level agreements alas beyond christian health association of malawi team to include other private practice increased retention of  building human resources capacity at all levels; and  developing a career structure that is inclusive of both male and female staff within areas of expertise and specialization. ",Malawi Growth and Development Strategy III ,,73,en,"Health services, patient  strengthening co-operation with donor agencies as well as ngos involved in the delivery of health care services;  developing a harmonious working relationship between traditional and modern practitioners;  improving health campaign initiatives; and  enforcing health policies and legislation at all levels. Financing for health  increasing allocation of national budget to health;  expanding user fees and insurance schemes to ensure sustainability of health service provision; and  expanding service level agreements alas beyond christian health association of malawi team to include other private practice increased retention of  building human resources capacity at all levels; and  developing a career structure that is inclusive of both male and female staff within areas of expertise and specialization.",0.42779091203940006,i
1384,380,"the financial sector plays a critical role in mobilizing and channelling financial resources for long term investment and economic development of any country. the sector will be critical to achieving economic growth envisaged in this strategy as it will support the attainment of the objectives of the key priority areas through mobilization of both domestic and international resources to support those areas. in order to meet the financing needs of the countrys growing economy the financial system needs to be efficient, stable, deep and inclusive. ",Malawi Growth and Development Strategy III ,,75,en,"The financial sector plays a critical role in mobilizing and channelling financial resources for long term investment and economic development of any country. The sector will be critical to achieving economic growth envisaged in this strategy as it will support the attainment of the objectives of the key priority areas through mobilization of both domestic and international resources to support those areas. In order to meet the financing needs of the countrys growing economy the financial system needs to be efficient, stable, deep and inclusive.",0.467128659434139,i
1388,534," empowering alternative financial services distribution channels including the post office, retail chains and filling stations;  enhancing utilization of financial infrastructure such as national switch;  digitising government payments both receipts and payments; and  supporting the enabling regulatory framework. ",Malawi Growth and Development Strategy III ,,76,en,"Empowering alternative financial services distribution channels including the post office, retail chains and filling stations;  enhancing utilization of financial infrastructure such as national switch;  digitising government payments both receipts and payments; and  supporting the enabling regulatory framework.",0.4270634243437771,i
1389,1731, establishing development finance institutions to support agriculture and msmes. ,Malawi Growth and Development Strategy III ,,76,en,Establishing development finance institutions to support agriculture and msmes.,0.7367080613567971,i
1395,16221,"increased resilience of investing in disaster  implement disaster risk reduction interventions in disaster prone areas;  promote the mainstreaming of disaster risk assessment, mapping and management into rural development planning;  devolve rm functions to local councils; and  promote the dissemination and use of safer house construction guidelines and building codes at national and local level, including in informal settlements, to have resilient infrastructure strengthened disaster  mainstream rm into development policies, strategies, plans and  strengthen the capacity of rm coordination structures at national and local levels to facilitate effective coordination of rm programmes;  encourage the establishment of mechanisms and incentives to ensure compliance with existing safety enhancing provisions of sectoral laws and regulations, such as land use and urban planning, building codes, and environmental and resource management. ",Malawi Growth and Development Strategy III ,,78,en,"Increased resilience of investing in disaster  implement disaster risk reduction interventions in disaster prone areas;  promote the mainstreaming of disaster risk assessment, mapping and management into rural development planning;  devolve RM functions to local councils; and  promote the dissemination and use of safer house construction guidelines and building codes at national and local level, including in informal settlements, to have resilient infrastructure strengthened disaster  mainstream RM into development policies, strategies, plans and  strengthen the capacity of RM coordination structures at national and local levels to facilitate effective coordination of RM programmes;  encourage the establishment of mechanisms and incentives to ensure compliance with existing safety-enhancing provisions of sectoral laws and regulations, such as land use and urban planning, building codes, and environmental and resource management.",0.421956791232217,i
