"","sentences","name","country","page","languages"
"5117"," build capacity for producers and farmers in the use of market information systems. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /120.txt",NA,"120","en"
"674"," strengthen national agricultural information management programmes using ict based technologies. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /120.txt",NA,"120","en"
"963"," promote evidence-based trade policy formulation, dialogue and implementation. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /120.txt",NA,"120","en"
"1254","promoting agricultural value addition and agro-processing.  encourage creation of processing and value addition clusters and hubs especially in rural areas. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /120.txt",NA,"120","en"
"1931"," strengthen national agro-processing forums to coordinate the implementation of agro-processing interventions by all stakeholders. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /120.txt",NA,"120","en"
"236"," support district level alignment of localized agro-processing strategies. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /120.txt",NA,"120","en"
"258","coordinating and strengthening  promote partnerships for all agro-processing related institutions molokai ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /120.txt",NA,"120","en"
"1264"," capacity development in agricultural marketing  procure and provide agro-processing facilities  enhance availability and utilization of market information  develop supportive infrastructure  enhance farmers cooperatives and associations  provide appropriate storage facilities  organize and strengthen local produce markets  encourage contract marketing  strengthen market infrastructure enhanced agricultural risk agriculture and sustainable land and water management. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /121.txt",NA,"121","en"
"1651"," support programs mitigating land degradation, such as catchment area protection and appropriate farming practices. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /121.txt",NA,"121","en"
"1751"," designate protected land areas, forests, and water shores for conservation. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /121.txt",NA,"121","en"
"1833"," promote agro-ecological zoning and implementation of farming systems on the basis of spatial comparative advantage. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /121.txt",NA,"121","en"
"1941","promoting integrated soil fertility management.  promote conservation agriculture. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /121.txt",NA,"121","en"
"4120"," promote labour saving technologies that enhance natural resource conservation. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /121.txt",NA,"121","en"
"5122","and livestock genetic resources  strengthen conservation of indigenous animal breeds  empower communities, through capacity strengthening initiatives for on farm conservation and sustainable utilisation of agro-biodiversity  designate in sit conservation sites for crop wild relatives in protected areas promoting market risk management.  enhance food market information system. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /122.txt",NA,"122","en"
"14114"," review existing literature on climate-smart agriculture and sustainable land and water management. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /122.txt",NA,"122","en"
"3616","promoting agricultural education and technical training for women, youth, and vulnerable groups. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /122.txt",NA,"122","en"
"4215","promoting access to finance for  link rural women and youth to financial services and agricultural credit. molokai ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /122.txt",NA,"122","en"
"1193","women, youth and vulnerable groups in agriculture.  advocate for the strengthening of micro-finance institutions in rural areas. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /123.txt",NA,"123","en"
"3191"," build capacity of farmer organizations to facilitate delivery of financial services to their members. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /123.txt",NA,"123","en"
"41110"," design and implement innovative financing schemes for rural farmers. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /123.txt",NA,"123","en"
"5132"," strengthen farmer and agro-entrepreneur understanding and adherence to loan and agricultural credit procedures. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /123.txt",NA,"123","en"
"682"," advocate for the establishment of an agricultural development fund or bank which is re insured through insurance companies. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /123.txt",NA,"123","en"
"14213","increased access to water improving efficient and sustainable use of water in all  undertake sensitisation campaigns  conduct research on efficient water technologies  rehabilitate existing infrastructure to reduce water loss  promote efficient water use technologies. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /123.txt",NA,"123","en"
"351","promoting empowerment of local communities to properly develop and manage catchment areas. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /123.txt",NA,"123","en"
"1273","management of rural water supply  undertake capacity development of wuss establish revolving funds for maintenance purposes strengthening monitoring and evaluation system for water  develop capacity to undertake monitoring and evaluation  conduct routine monitoring exercises promoting scientific research and investigation.  collaborate with other research institutions  strengthen collection and management of data. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /124.txt",NA,"124","en"
"341"," promote harmonisation of hydro met and and grommet services for efficient, timely and integrated early warning system. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /124.txt",NA,"124","en"
"1201","meteorological services.  finalize the draft national meteorology policy op ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /125.txt",NA,"125","en"
"21013","developing and enforcing legal and regulatory framework in climate change management. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /125.txt",NA,"125","en"
"238"," formulate and review a climate change policy and act  review meteorological data policy mainstreaming climate change issues in sectoral policies, plans  incorporate climate change issues into national and sectoral development plans and policies  incorporate climate change and meteorology in school curricula  conduct advocacy and awareness campaigns  undertake capacity development in climate change management resilience to climate change promoting the adoption of low carbon emission development  establish air pollution monitoring network  establish uv radiation warnings  undertake inventories on greenhouse gases improving adoption of climate change adaptation and mitigation  undertake sensitisation on adaptation and mitigation measures through extension services  advocate and undertake sensitisation on crop weather insurance. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /125.txt",NA,"125","en"
"263"," harmonize and integrate social protection and agriculture interventions to effectively build the resilience of vulnerable ultra-poor households. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /125.txt",NA,"125","en"
"972","enhanced climate change research and technology promoting research, technology development and transfer in climate change and meteorology  develop guidelines for research grants on climate change  collaborate with other research institutions  acquire and install modern equipment  strengthen collection of climate change and meteorological data. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /126.txt",NA,"126","en"
"1841","promoting ed active feeding and stimulation-learning activities at an early stage for all children. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /126.txt",NA,"126","en"
"273","promoting early detection, intervention and inclusion of children with special needs. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /126.txt",NA,"126","en"
"5142"," develop ed database that includes special needs education tine and gender segregation. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /127.txt",NA,"127","en"
"8214","improved quality and relevance of primary improving teaching inputs to facilitate more effective learning. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /127.txt",NA,"127","en"
"5152","needs in all primary schools.  encourage all private schools to have first aid kit at all times mofepd fps regulating and standardising private sector participation in basic  review private sector operational guidelines  ensure standardization of curriculum. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /128.txt",NA,"128","en"
"14310"," provide special needs teaching and learning materials such as braille materials. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /128.txt",NA,"128","en"
"2147"," introduce compulsory primary education, free of direct and indirect costs and accessible to all children. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /128.txt",NA,"128","en"
"239","improving, expanding and maximising the use of permanent school facilities and teachers ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /128.txt",NA,"128","en"
"7314","introduce comprehensive programmes at the formal and non formal levels including adult  increase the school day to 4 hours  increase the number of complementary basic education be centres  implement early grade reading assessment gear programme  implement basic skills test at standard 4 ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /129.txt",NA,"129","en"
"982","mobilising communities to participate in school development and management activities. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /129.txt",NA,"129","en"
"1661","monitoring performance and strengthening internal efficiency of basic education system. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /129.txt",NA,"129","en"
"2262","ensuring full decentralisation of education services.  decentralize primary school teachers' payroll personal emoluments-pe-","../data/raw/malawi/results/Malawi Growth and Development Strategy III /129.txt",NA,"129","en"
"247"," implement school based procurement of teaching and learning materials elms ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /129.txt",NA,"129","en"
"259"," implement community based construction of school facilities secondary education for both boys and girls and those with special needs. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /129.txt",NA,"129","en"
"296","constructing and expanding secondary school physical infrastructures that are disability and gender sensitive. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /129.txt",NA,"129","en"
"334"," maintain, rehabilitate and refurbish existing infrastructures to make them user friendly for students with special needs. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /129.txt",NA,"129","en"
"1292","the third malawi growth and development strategy mgds iii which will be implemented from 201 7 to 202 2, is the fourth medium-term national development strategy formulated to contribute to the attainment countrys longterm development aspirations as enshrined in the vision 202 0. the previous development strategies that were developed to implement the vision 202 0 were final strategy that will take malawi to the expiry of vision 202 0. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /13.txt",NA,"13","en"
"2153","as a national strategy, the overarching theme for the mgds iii is building a productive, competitive and resilient nation. unlike its immediate predecessor, the strategy is built around this one theme that aims to improve productivity, turn the country into a competitive nation and develop resilience to shocks and hazards. the mgds iii also consolidates the efforts that malawi is undertaking to reposition herself as a global player. the mgds iii is, therefore, anchored on five key priority areas namelyagriculture, water infrastructure and;health and population. these key priority areas were chosen on the basis of their strong linkages among each other as well as other this strategy is the outcome of a year-long process of consultations, brainstorming, and validation meetings with different stakeholders both within and outside government.am confident that the collective effort which prevailed during its formulation will also continue during its implementation. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /13.txt",NA,"13","en"
"264","i would like to call upon all other key development players such as the private sector and non-governmental organizations ngos to also take part in the implementation of the strategy. it is my hope that all stakeholders will align their programmes and activities to this strategy so that together we build a productive, competitive and resilient nation. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /13.txt",NA,"13","en"
"4132","education.  provide special needs programs and related resources and facilities  conduct a targeted in-service training for special needs teachers academic institutions increasing number of qualified teachers equitably deploying them in secondary schools. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /130.txt",NA,"130","en"
"8314"," introducing appropriate incentives to teachers based on performance. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /130.txt",NA,"130","en"
"1851"," restructure the curriculum to promote critical thinking, enquiry and creativity. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /130.txt",NA,"130","en"
"248"," develop and implement a new inspection framework based on national education standards. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /130.txt",NA,"130","en"
"352"," encourage research and development&activities as well as public-","../data/raw/malawi/results/Malawi Growth and Development Strategy III /130.txt",NA,"130","en"
"754","providing targeted scholarships and loans to needy students in both accredited public and private  establish scholarship programmes for undergraduate and postgraduate studies in science and technology  encourage students in sciences accessing scholarships providing alternative modes of higher education provision. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /131.txt",NA,"131","en"
"992"," institutionalize alternative modes of teacher training that includes those with special needs ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /131.txt",NA,"131","en"
"12115","providing special needs programs and related resources and facilities. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /131.txt",NA,"131","en"
"4142","developing higher education  review and update curriculum for higher education must ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /131.txt",NA,"131","en"
"2163","institution programs that are relevant to the prevailing needs of  advocate for the updated curriculum to all higher education institutions  ensure that all higher education institutions meet required standards harmonizing higher education  enhance interface between government and private institutions  recruit relevant human resource in governance, coordination, leadership, and change management for old programmes and services  review and implement the higher education act encouraging cost sharing in all  enhance collaboration and peer learning among teachers  strengthen capacity building and professionalism in public universities  adopt modern construction technologies which are efficient and cost effective establishing collaboration mechanisms with external  establish external quality control and accreditation national quality assurance framework ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /132.txt",NA,"132","en"
"353","increasing training centres for skills development in the artisanal, technical and professional fields. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /132.txt",NA,"132","en"
"2173","ensuring the equitable participation of women and other marginalised groups in the skills  equip technical colleges with modern facilities conducive to girls and vulnerable groups  supply of special needs elms in training centers  maintain, rehabilitate and refurbish existing infrastructure to make them user friendly for students with special needs  construct resource centers for students with special needs providing financial support to needy students in accredited training institutions  provide bursaries and cash transfers to needy students in training institutions  provide merit-based scholarships  streamline conditions and procedures for providing loans to needy students  review targeting programs of social security to deliberately include persons with disabilities enhancing workforce capacities and supportive stems improve and strengthen regulatory and institutional frameworks  reintroduce national youth service programme as a tool for transforming young people into responsible citizens improved quality of labour providing necessary and relevant equipment and skills for teachers in the training centers. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /133.txt",NA,"133","en"
"335","reviewing secondary education curriculum to inspire students to take up blue collar jobs. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /133.txt",NA,"133","en"
"3201","improved access to reliable and sustainable energy ensuring reliable supply of electricity to key social and economic development areas. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /134.txt",NA,"134","en"
"336"," introduce new technologies to reduce the cost of connection and billing errors. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /134.txt",NA,"134","en"
"1072","enhanced use of renewable and clean energy in the underserved communities ensuring sustainable fuel wood  encouraging the use of alternative energy sources to biomass  replant and rehabilitate forest plantations  create awareness of sustainable management of fuel wood promoting the use of renewable  create awareness of the use of renewable energy solar, wind, biomass, and micro hydro. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /135.txt",NA,"135","en"
"1771"," promote the use of environmental protection and management practices. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /135.txt",NA,"135","en"
"8412","providing rational incentives throughout the supply chain.  lobby for improved and attractive incentives for the private sector investments and development  provide incentives and rewards to innovators  facilitate the negotiations of investment promotion and protection agreements and double taxation agreements increased production and export of manufactured developing industrial extension program linking farmers and agro-","../data/raw/malawi/results/Malawi Growth and Development Strategy III /136.txt",NA,"136","en"
"12121"," develop and rehabilitate support infrastructure roads, rail ,airports, utilities and telecommunication ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /136.txt",NA,"136","en"
"1301","improving participation and regulation of artisanal, small and medium scale miners. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /137.txt",NA,"137","en"
"40"," realign mining policies to regional and international protocols  develop standard mining agreements  establish a transparent framework for managing mineral rights  review mining royalties  promote mineral research and development  improve coordination among stakeholders  conduct sensitisation campaigns academic institutions increasing exploration and mining of mineral resources  conduct geological, geochemical and geophysical mapping  intensify drilling and sample analysis for mineral identification  procure modern equipment  produce and disseminate mineral resources and occurrence map  create an integrated data management systems improving transparency in the management of the sector through  annual auditing and dissemination of the audit report  encourage transparency in rights allocation  enhance accountability and transparency office of the audit general enforcing legislation on sustainable use and management of  promote awareness and encourage community participation in sustainable use and management of mineral resources  develop guidelines on the management of mineral resources  imposing fines on the mismanagement of the mineral resources  encourage environmentally sustainable mining practices  train the as enterprises on sustainable use and management of mineral resources  conduct field inspections on compliance improved investments in tourism infrastructure ensuring participation of local investors in the tourism industry.  promoting pops in the tourism investment. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /137.txt",NA,"137","en"
"481"," construct and maintain transport infrastructure to tourist attraction sites. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /137.txt",NA,"137","en"
"4151"," legislate and use a tourism satellite accounting system promoting malawi as a tourism  brand development and marketing. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /138.txt",NA,"138","en"
"401","enforcing tourism industry standards and planning controls.  review laws and regulations governing tourism and hospitality standards. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /138.txt",NA,"138","en"
"1362","strengthening institutional capacity to manage and conserve protected areas and ecosystems. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /139.txt",NA,"139","en"
"6115"," construct tourism training institutions and conduct tourism training. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /139.txt",NA,"139","en"
"763"," lobby for the extensive coverage of tourism in national primary and secondary curriculum. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /139.txt",NA,"139","en"
"1781","promoting and regulating wildlife  promote gas and implement benefit sharing in pas  construct and rehabilitate lodges in pas  translocate and introduce new animals to increase sightings  monitor wildlife trends  conduct economic analysis including product prices for wildlife  promoting alternative livelihood sources for communities surrounding protected areas  develop standards and guidelines for wildlife farming, ranching and utilization encouraging community wildlife conservation and monitoring.  support wildlife community conservation efforts. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /139.txt",NA,"139","en"
"1951"," develop and implement a collaborative tsetse fly and astronomical control and monitoring program in the affected areas. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /139.txt",NA,"139","en"
"2310","improving law enforcement and effectiveness  build capacity in law enforcement. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /139.txt",NA,"139","en"
"343","promoting the preservation of museum artefacts and specimens and upgrading retrieval system. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /139.txt",NA,"139","en"
"1082","men and women serving selflesslygod bless our land of malawi, put down each and every enemy, join together all our hearts as one, bless our leader, each and every one, fertile and brave and free. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /14.txt",NA,"14","en"
"3226","community cultural infrastructure.  facilitate the development of creative industry production centres. mofepd fps developing and updating cultural  update cultural acts of parliament. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /140.txt",NA,"140","en"
"2311"," provide an up to date framework appropriate to the operation of the transport system  develop an appropriate organizational framework  improve traffic flow with ring and bypass road networks in major urban cities promoting inter-modal competition or complementarity, where feasible  encourage pops in other forms of transport besides roads  explore options for improved service provision including both road and rail-based option  conduct public awareness campaigns on other forms of transport providing safe, reliable, effective and efficient transport operations  establish training institutions for transport operators  train staff in the ministry of transport on opp development, management and monitoring  ensure participation of qualified and certified operators in transport industry developing an efficient and productive marine time transport  construct and rehabilitate marine transport infrastructure  procure aids to navigation and ferries  rehabilitate jetties enhanced access to local and international markets developing transport corridors in order to improve the goods and services on the regional and international markets. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /141.txt",NA,"141","en"
"286"," construct and rehabilitate transport infrastructure that link to regional and international markets. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /141.txt",NA,"141","en"
"3113"," enhance intermodal coordination and integration of transport planning across all modes. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /141.txt",NA,"141","en"
"382","improved access to providing access to safe,  construct and expand non-motorised transport systems motpw ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /141.txt",NA,"141","en"
"11103","inclusive social and public affordable and sustainable transport system with special attention to the needs of those in vulnerable situations including pedestrians and cyclists  promote incorporation of facilities for non-motorized road users including women, children, the elderly and persons with disabilities  promote equality among all road user promoting an environmentally sustainable and climate resilient  advocate for disaster preparedness and contingency planning in all transport sub-sectors. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /142.txt",NA,"142","en"
"12141"," strengthen transport sub-sectors capacity to effectively do contingency planning in preparedness for disasters. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /142.txt",NA,"142","en"
"1371"," build the capacity of construction industry players in developing appropriate designs and construction methodologies that take into account various disaster risks. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /142.txt",NA,"142","en"
"392"," introducing build, operate and transfer arrangement with private sector organizations. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /142.txt",NA,"142","en"
"1092","improving regulatory framework  review mandate of the regulator  review and enforce adherence to ict regulations, standards and guidelines developing public online services.  implement the hybrid mail system for the postal sector  build capacity in the provision of public online services  promote the provision of health, agriculture and education informative messages through sass provide internet connectivity to public institutions including social facilities  operationalize government data centres promoting community ict and multipurpose information centre. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /143.txt",NA,"143","en"
"287","enhancing enforcement of ict regulation to protect the public from undesirable effects of ict. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /143.txt",NA,"143","en"
"354"," promote mainstreaming of ict in sector policies, strategies and operations. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /143.txt",NA,"143","en"
"4201","workforce in public and private sector institutions. sectors.  enforce provision of patents and rights for innovations academic institutions developing capacity to generate reliable and accurate local content. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /144.txt",NA,"144","en"
"1961"," ensure that hims is used by private practitioners  build capacity in hims to all health sector staff  encourage all malawians to have a health passport  devise a system of monitoring and evaluation along with check lists in order to ensure compliance, identify problem areas and assist in supervision  institutionalize hims reviews for improving data quality and enhancing information use in decision-making processes. decision-making in the health  set appropriate procedures and guidelines to accelerate quality health research  mobilize and provide increased budget for health related research  facilitate research on the trends and economic consequences of disease, disability and ill-health  promote research on major socio-cultural and economic determinants of health that affect the health and well-being of the nation  develop capacity in research for health staff at different levels  pro-actively encourage private sector participation in health research activities equitable health service strengthening health care systems  recruit and train community health workers including community nurses, public health officers and health surveillance assistants  establish and institute health units within every 5 km radius. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /145.txt",NA,"145","en"
"344"," promote community participation in development of the district implementation plan dip ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /145.txt",NA,"145","en"
"2201","issues.  advocate for the development of by-laws at community level that would empower them to demand better health services improving health infrastructure in all health facilities. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /146.txt",NA,"146","en"
"3231","developing a harmonious working relationship between traditional and modern practitioners. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /146.txt",NA,"146","en"
"1381"," protect intellectual and patent rights of individuals and institutions involved in research and development of new drugs from traditional medicines. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /147.txt",NA,"147","en"
"228"," harmonize traditional with conventional medicine practices within health delivery system. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /147.txt",NA,"147","en"
"3241"," promote collaboration among traditional health practitioners, researchers, and training institutions. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /147.txt",NA,"147","en"
"2091"," provide legislation and legal framework for the practice of traditional improving health campaign  intensify the mobilization of ""health for all"" through nation-wide health  develop and sustain national programmes of education and prevention  undertake studies to understand how health messages are received and interpreted by the society research institutions enforcing health policies and legislation at all levels  review and amend the public health act to take care of the issues that have  regulate the private sector practice in line with existing national laws and  enforce a common code of practice for health workers in the health sector  inspect health institutions and individuals regularly  review all health policies and implementation plans that have reached their expiry  enact new health policies on pertinent and emerging health issues. review constitutions for all councils and associations of health workers  intensify registration of all health practitioners with relevant councils and associations  promote liaison and standardization in medical training both locally and internationally. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /147.txt",NA,"147","en"
"299","expanding user fees and insurance  develop and implement a health financing policy mph ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /147.txt",NA,"147","en"
"6132"," institutionalize national health accounts to provide evidence about sources, uses, and expenditure  introduce an affordable national health insurance scheme  reform hospital operations with the aim of increasing their autonomy, making them public trust hospitals ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /148.txt",NA,"148","en"
"2910"," revise curricula for training health workers to address health needs of modern malawi in line with who recommendations on transformative education for health professionals. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /148.txt",NA,"148","en"
"4110"," strengthen national procurement, distribution and stock management systems for medical and non-medical consumables. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /148.txt",NA,"148","en"
"492","designing appropriate programmes  promote healthy life styles based on global and national evidence mph ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /148.txt",NA,"148","en"
"10102"," promote health seeking behaviour for all malawians  increase screening other diagnostic services to detect non-communicable diseases at the earliest stage possible  institute nod units in all health facilities generating quality health information and make it accessible to all intended users for evidence-","../data/raw/malawi/results/Malawi Growth and Development Strategy III /149.txt",NA,"149","en"
"3251"," provide school health and nutritional services to all including orphan and vulnerable children ova ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /149.txt",NA,"149","en"
"403"," support community programs targeting behavioral change in nutrition. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /149.txt",NA,"149","en"
"229","the third malawi growth and development strategy mgds iii is the medium-term strategy for malawi designed to contribute to malawis long-term development aspirations. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /15.txt",NA,"15","en"
"5191","the strategy covers a period of five years, from 201 7 to 202 2 and it is a successor to the mgds ii that was implemented between 201 1 and 201 6. the overall objective of the strategy is to move malawi to a productive, competitive and resilient nation through sustainable economic growth, energy, industrial and infrastructure development while addressing water, climate change and environmental management and population challenges. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /15.txt",NA,"15","en"
"9102","the strategy realizes that malawis population is youthful with approximately half 4 6 percent below the age of 1 5, and up to 7 3 percent below the age of 3 0 years. this youthful bulge affects the economy in various ways. firstly, at the micro level of individuals and families, high rates of population growth are associated with high dependency ratios and low investment in the human capital of children and young adults. secondly, at the macro level, high rates of population growth hinder investment in both human and physical capital formation, and exert pressure on the environment and often result in unsustainable use of natural resources. the consequences of these pressures are that the capacity for service provision and land use planning is stretched, physical resources and infrastructure are always in short supply and therefore easily degraded. while acknowledging the foregoing, the strategy notes that the youth bulge should also be seen as a demographic dividend that needs to be harnessed in order to maximise on the benefits that can be derived from the youthful population. this implies that with meaningful integrated investment, the youthful population can be turned into an asset that can be used to develop the country. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /15.txt",NA,"15","en"
"338","in order to successfully implement the mgds iii, the attainment of a sound macroeconomic framework is important. the strategy is, therefore, premised on the fact that malawi will have to generate sufficient domestic resources to support the implementation of mgds iii. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /15.txt",NA,"15","en"
"365","consequently, single-digit inflation is projected over the implementation period accompanied by an average growth rate of at least 6 percent. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /15.txt",NA,"15","en"
"10116","sustainably implement project components promoting dietary diversity and consumption of high nutrient  build capacity of front line workers on dietary diversification  promote consumption of a variety of foods with an emphasis on common indigenous foods  develop and disseminate food recipes in various food combinations  promote consumption of adequate food in both quality and quantity to meet nutrition needs for various groups improved hygienic and providing and promoting use of improved and accessible sanitation facilities in all public places. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /150.txt",NA,"150","en"
"230"," increase resources for family planning programs ngos private sector improving access, delivery and utilization of hrs services to all. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /151.txt",NA,"151","en"
"11117"," strengthen services and treatment of substance abuse fps introducing innovative school  review school curriculum to include hrh and contemporary issues  create a learning environment which provides learners opportunities to enjoy learning  allow learners to explore their interests, talents, personal and social resources  encourage collective and interactive participation in school and extracurricular work  offer opportunities for learners to put to practice what they have learnt in class neonatal, infant and child ensuring increased utilization and hp within 5 km radius. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /152.txt",NA,"152","en"
"4241"," formulate a policy on the aged to guide programs that mitigate their social economic challenges  up-scale social protection programs to support the aged. ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /153.txt",NA,"153","en"
"9116","increased awareness on intensifying ice on population and  develop an integrated infrastructure for communication on population issues  develop innovative approaches to reach young people with population messages  disseminate messages on issues of population through social networks, community gatherings and media reviewing cultural practices and discouraging those that impact adversely on population and  strengthen awareness on harmful practices domestic violence that have a negative effect on hrs ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /154.txt",NA,"154","en"
"339"," revisit interchange fees to encourage distribution infrastructure roll out rbm, mod ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /154.txt",NA,"154","en"
"355","both receipts and payments  digitize government payments both receipts and payments rm ","../data/raw/malawi/results/Malawi Growth and Development Strategy III /154.txt",NA,"154","en"
